Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
RS_30	CNAG_01811	CNAG_01811	989.39	0.338	0.35924	0.5623
RS_30	CNAG_01812	CNAG_01812	1427	0.28617	0.13121	0.11323
RS_30	CNAG_01813	CNAG_01813	1396.3	-0.26956	0.10185	0.04694
RS_30	CNAG_01814	CNAG_01814	111.76	0.6384	0.27685	0.090757
RS_30	CNAG_01815	CNAG_01815	644.4	0.28962	0.19623	0.31792
RS_30	CNAG_01816	CNAG_01816	1.4929	1.8525	1.1963	0.28985
RS_30	CNAG_01817	CNAG_01817	218.56	-0.18332	0.12443	0.31887
RS_30	CNAG_01818	CNAG_01818	283.72	0.10746	0.12885	0.6122
RS_30	CNAG_01819	CNAG_01819	400.3	0.11964	0.11928	0.52935
RS_30	CNAG_01820	PYK1	1643.5	0.44807	0.20314	0.10868
RS_30	CNAG_01821	CNAG_01821	999.28	-0.067009	0.14404	0.79365
RS_30	CNAG_01822	CNAG_01822	419.33	0.28523	0.11963	0.078394
RS_30	CNAG_01823	INM1	452.29	0.027342	0.11532	0.90442
RS_30	CNAG_01824	CNAG_01824	213.73	0.44861	0.22939	0.16438
RS_30	CNAG_01825	CNAG_01825	142.79	0.001623	0.16191	0.99508
RS_30	CNAG_01826	CNAG_01826	122.99	-0.038737	0.22329	0.93371
RS_30	CNAG_01827	CNAG_01827	8.9057	0.4015	0.65697	0.72122
RS_30	CNAG_01828	CNAG_01828	163.42	-0.21106	0.12462	0.23922
RS_30	CNAG_01832	CNAG_01832	169.77	-0.39875	0.1987	0.15147
RS_30	CNAG_01833	CNAG_01833	735.39	0.040323	0.12399	0.86267
RS_30	CNAG_01834	CNAG_01834	1305.6	0.36733	0.12947	0.030687
RS_30	CNAG_01835	CNAG_01835	299.02	-0.58079	0.17134	0.0083823
RS_30	CNAG_01837	CNAG_01837	284.49	-0.22336	0.13668	0.25974
RS_30	CNAG_01839	ESS1	549.81	-0.49879	0.14215	0.0062181
RS_30	CNAG_01840	TUB1	1087	0.34557	0.13742	0.061647
RS_30	CNAG_01841	GLN3	36.487	-0.21199	0.26474	0.63087
RS_30	CNAG_01842	CNAG_01842	688.66	0.08244	0.1749	0.79066
RS_30	CNAG_01843	CNAG_01843	979.17	-0.27985	0.16904	0.25238
RS_30	CNAG_01844	CNAG_01844	103.1	0.19702	0.16574	0.44072
RS_30	CNAG_01845	PKC1	426.63	-0.36349	0.12036	0.020483
RS_30	CNAG_01846	CNAG_01846	634.21	0.2836	0.24584	0.45661
RS_30	CNAG_01847	CNAG_01847	73.57	0.41796	0.27079	0.29147
RS_30	CNAG_01848	CNAG_01848	1838.9	-0.24758	0.14939	0.25209
RS_30	CNAG_01849	CNAG_01849	25.732	0.38046	0.27394	0.3507
RS_30	CNAG_01850	TCO1	466.48	0.054585	0.14918	0.84602
RS_30	CNAG_01851	CNAG_01851	5.1941	0.30553	0.62435	0.78152
RS_30	CNAG_01852	CNAG_01852	570.34	-0.31853	0.10994	0.027155
RS_30	CNAG_01853	CNAG_01853	520.11	-0.26372	0.13548	0.16687
RS_30	CNAG_01854	CNAG_01854	3140	-0.063409	0.11131	0.74098
RS_30	CNAG_01855	CNAG_01855	479.63	0.071038	0.12618	0.74457
RS_30	CNAG_01856	CNAG_01856	127.35	0.30187	0.15411	0.16349
RS_30	CNAG_01857	CNAG_01857	14.51	-0.45017	0.38995	0.45646
RS_30	CNAG_01858	HOB2	27.718	-0.060043	0.23635	0.89544
RS_30	CNAG_01859	CNAG_01859	1491.2	-0.12109	0.12582	0.55014
RS_30	CNAG_01860	CNAG_01860	192.67	-0.37248	0.14741	0.060059
RS_30	CNAG_01861	CNAG_01861	174.14	0.29542	0.16082	0.19631
RS_30	CNAG_01862	CNAG_01862	87.504	-0.54145	0.18426	0.024711
RS_30	CNAG_01863	SNF2	1370.3	-0.25999	0.13027	0.15387
RS_30	CNAG_01864	NDX5	312.74	0.33296	0.2106	0.27766
RS_30	CNAG_01865	CNAG_01865	843.46	0.98799	0.23338	6.272e-4
RS_30	CNAG_01866	CNAG_01866	195.09	0.22568	0.14029	0.26844
RS_30	CNAG_01867	CNAG_01867	243.84	-0.059691	0.13152	0.79904
RS_30	CNAG_01868	CNAG_01868	193.29	-0.056283	0.16064	0.85222
RS_30	CNAG_01869	CNAG_01869	197.66	-0.1776	0.14596	0.42563
RS_30	CNAG_01870	CNAG_01870	416.64	-0.45116	0.14325	0.015196
RS_30	CNAG_01871	CNAG_01871	389.69	-0.59035	0.18028	0.011163
RS_30	CNAG_01872	CTR2	196.07	-0.38178	0.17504	0.11323
RS_30	CNAG_01873	CNAG_01873	3.5726	0.5408	0.78679	0.68711
RS_30	CNAG_01874	CNAG_01874	180.24	0.084284	0.19611	0.81283
RS_30	CNAG_01875	CNAG_01875	149.85	0.67559	0.22423	0.020795
RS_30	CNAG_01876	CNAG_01876	80.59	0.45899	0.21787	0.12879
RS_30	CNAG_01877	GUA1	1805.2	0.081787	0.084791	0.54887
RS_30	CNAG_01878	CNAG_01878	39.821	0.095261	0.35774	0.89015
RS_30	CNAG_01879	CNAG_01879	297.19	-0.097343	0.15252	0.70659
RS_30	CNAG_01880	CNAG_01880	219.97	-0.26752	0.11471	0.08625
RS_30	CNAG_01881	CNAG_01881	1156.8	-0.38984	0.15954	0.070485
RS_30	CNAG_01882	CNAG_01882	516.9	-0.31545	0.15583	0.14732
RS_30	CNAG_01883	GAT8	54.575	-0.03536	0.2066	0.93465
RS_30	CNAG_01884	CNAG_01884	6850.3	0.12975	0.087745	0.3171
RS_30	CNAG_01885	CID14	512.34	0.55918	0.17455	0.013359
RS_30	CNAG_01886	CNAG_01886	256.19	-0.18735	0.16188	0.45513
RS_30	CNAG_01889	CNAG_01889	133.14	-0.39992	0.14185	0.032013
RS_30	CNAG_01890	MET6	2782.3	-0.24949	0.17923	0.34952
RS_30	CNAG_01891	CNAG_01891	598.31	1.6212	0.64182	0.060153
RS_30	CNAG_01892	CNAG_01892	458.72	0.72405	0.26044	0.035023
RS_30	CNAG_01893	CNAG_01893	577.98	1.0131	0.26785	0.0028719
RS_30	CNAG_01894	CNAG_01894	202.77	0.12362	0.1353	0.57529
RS_30	CNAG_01895	CNAG_01895	178.6	-0.43879	0.18468	0.079476
RS_30	CNAG_01896	CNAG_01896	2020	0.68286	0.27403	0.064317
RS_30	CNAG_01897	BDF1	3151.4	0.22406	0.13173	0.23671
RS_30	CNAG_01898	CNAG_01898	400.07	0.40541	0.14169	0.029233
RS_30	CNAG_01899	CNAG_01899	204.09	0.10339	0.17876	0.73753
RS_30	CNAG_01900	NDX1	164.45	0.27322	0.21263	0.39516
RS_30	CNAG_01902	CNAG_01902	599.68	-0.50917	0.12438	0.0010211
RS_30	CNAG_01903	CNAG_01903	67.738	-0.14912	0.22104	0.69174
RS_30	CNAG_01904	CNAG_01904	375.76	0.12269	0.12496	0.54022
RS_30	CNAG_01905	KSP1	721.99	-0.21706	0.14314	0.30105
RS_30	CNAG_01906	CNAG_01906	144.34	-0.36395	0.19221	0.18021
RS_30	CNAG_01907	CNAG_01907	94.51	0.047798	0.30652	0.94024
RS_30	CNAG_01908	HEM4	99.342	-0.0098482	0.18685	0.97963
RS_30	CNAG_01909	CNAG_01909	19.13	2.0435	0.60112	0.0081759
RS_30	CNAG_01910	CNAG_01910	299.63	0.44126	0.12787	0.0072054
RS_30	CNAG_01911	SEC6	193.33	0.23516	0.2202	0.49741
RS_30	CNAG_01912	CNAG_01912	178.04	-0.048298	0.28772	0.93609
RS_30	CNAG_01913	CNAG_01913	130.49	-0.15545	0.23947	0.70253
RS_30	CNAG_01914	CNAG_01914	206.35	-0.11128	0.15958	0.68167
RS_30	CNAG_01915	CNAG_01915	53.554	0.29302	0.24807	0.44444
RS_30	CNAG_01916	CNAG_01916	210.12	0.32411	0.16291	0.15542
RS_30	CNAG_01917	CNAG_01917	326.4	0.046071	0.14418	0.86525
RS_30	CNAG_01918	CNAG_01918	198.05	-0.38965	0.16976	0.092585
RS_30	CNAG_01919	CNAG_01919	3045.5	-0.078535	0.17842	0.80655
RS_30	CNAG_01920	UBI4	7087.3	-0.023092	0.14348	0.93915
RS_30	CNAG_01921	CNAG_01921	10.685	-0.066389	0.40396	0.93733
RS_30	CNAG_01922	CNAG_01922	166.46	-0.54759	0.20013	0.03857
RS_30	CNAG_01923	CNAG_01923	508.61	-0.039076	0.1366	0.88108
RS_30	CNAG_01924	CNAG_01924	274.37	-0.11706	0.29468	0.82847
RS_30	CNAG_01925	CNAG_01925	804.78	-0.64564	0.21232	0.019468
RS_30	CNAG_01926	PEX5	92.763	0.47715	0.23882	0.15344
RS_30	CNAG_01927	CNAG_01927	210.89	-0.63911	0.18814	0.0082247
RS_30	CNAG_01928	CNAG_01928	170.79	-0.09477	0.13816	0.68722
RS_30	CNAG_01929	CNAG_01929	173.95	0.19007	0.1343	0.34003
RS_30	CNAG_01930	CNAG_01930	409.95	0.013253	0.18722	0.97436
RS_30	CNAG_01931	CNAG_01931	41.501	-0.097202	0.19312000000000001	0.77413
RS_30	CNAG_01933	CNAG_01933	0.66548	1.5296	1.4074	0.48783
RS_30	CNAG_01934	CNAG_01934	220.84	0.17438	0.26739	0.7012
RS_30	CNAG_01936	CNAG_01936	397.44	-0.72327	0.26771	0.041668
RS_30	CNAG_01937	CNAG_01937	23.981	0.30945	0.31699	0.54301
RS_30	CNAG_01938	KIN1	278.4	0.38745	0.12715	0.019146
RS_30	CNAG_01939	CNAG_01939	216.57	0.0312	0.13908	0.91012
RS_30	CNAG_01940	CNAG_01940	158.58	-0.33306	0.20609	0.26541
RS_30	CNAG_01941	CNAG_01941	98.547	0.11074	0.20083	0.75024
RS_30	CNAG_01942	CNAG_01942	611.15	-0.32853	0.26603	0.41788
RS_30	CNAG_01943	CNAG_01943	451.55	0.12804	0.23995	0.75809
RS_30	CNAG_01944	CNAG_01944	15.403	-0.17842	0.3472	0.76929
RS_30	CNAG_01946	CNAG_01946	360.81	0.27843	0.18753	0.31472
RS_30	CNAG_01947	CNAG_01947	101.7	-0.048494	0.17915	0.88816
RS_30	CNAG_01948	FZC36	232.59	0.09398	0.11494	0.62088
RS_30	CNAG_01949	CNAG_01949	40.442	0.096545	0.21871	0.80572
RS_30	CNAG_01950	CNAG_01950	564.08	-0.060614	0.13641	0.80369
RS_30	CNAG_01951	CNAG_01951	7569.6	0.16084	0.13178	0.42401
RS_30	CNAG_01952	CNAG_01952	33.821	-0.27237	0.31346	0.59655
RS_30	CNAG_01953	CNAG_01953	297.25	-0.2847	0.13395	0.1249
RS_30	CNAG_01954	CNAG_01954	33.638	0.1594	0.37014	0.81265
RS_30	CNAG_01955	CNAG_01955	37.161	0.31507	0.31253	0.52695
RS_30	CNAG_01956	CNAG_01956	119.29	-0.43881	0.23707	0.1921
RS_30	CNAG_01957	CNAG_01957	433.52	-0.61068	0.15914	0.002403
RS_30	CNAG_01958	CNAG_01958	417.86	0.42824	0.14541	0.024395
RS_30	CNAG_01959	CNAG_01959	73.37	0.44018	0.22597	0.16648
RS_30	CNAG_01960	CNAG_01960	116.08	-0.27083	0.18749	0.32868000000000003
RS_30	CNAG_01961	CNAG_01961	540.41	0.40039	0.13639	0.024843
RS_30	CNAG_01962	CNAG_01962	160.86	-0.72102	0.28377	0.057922
RS_30	CNAG_01963	CNAG_01963	116.65	0.086105	0.15181	0.74272
RS_30	CNAG_01964	OPT1	56.337	-0.6068	0.28217	0.11944
RS_30	CNAG_01965	CNAG_01965	22.038	0.6684	0.38185	0.22124
RS_30	CNAG_01969	CNAG_01969	72.943	-0.25528	0.19391	0.38054
RS_30	CNAG_01970	CNAG_01970	176.7	-0.23328	0.21913	0.49941
RS_30	CNAG_01971	CNAG_01971	0.30474	-0.21409	2.8349	0.97213
RS_30	CNAG_01972	TAF10	369.99	-0.32888	0.14681	0.10224
RS_30	CNAG_01973	ZFC2	1899.3	-0.1804	0.081034	0.10448
RS_30	CNAG_01974	CNAG_01974	456.17	-0.3342	0.16359	0.14262
RS_30	CNAG_01975	CNAG_01975	558.2	0.60791	0.13114	1.4633e-4
RS_30	CNAG_01976	CNAG_01976	5660.6	0.038694	0.10453	0.84352
RS_30	CNAG_01977	CNAG_01977	63.501	-0.04894	0.22517	0.91271
RS_30	CNAG_01978	RCE1	36.083	-0.5267	0.33239	0.27637
RS_30	CNAG_01979	CNAG_01979	219.92	0.085253	0.16897	0.77378
RS_30	CNAG_01980	CNAG_01980	46.29	-0.54965	0.51646	0.49952
RS_30	CNAG_01981	CNAG_01981	658.93	0.62715	0.21576	0.026697
RS_30	CNAG_01982	CNAG_01982	579.6	0.43209	0.18724	0.090605
RS_30	CNAG_01983	RCV1	1273.1	-0.035423	0.13509	0.89221
RS_30	CNAG_01984	TAL1	7110.6	0.036058	0.10856	0.86011
RS_30	CNAG_01985	CNAG_01985	4683.9	-0.21007	0.10981	0.17549
RS_30	CNAG_01986	CNAG_01986	631.15	0.33579	0.19954	0.24267
RS_30	CNAG_01987	CNAG_01987	208.52	-0.16031	0.22625	0.67548
RS_30	CNAG_01988	PHY1	205.14	0.058732	0.19675	0.87584
RS_30	CNAG_01989	CNAG_01989	108.36	0.14742	0.20621	0.6723
RS_30	CNAG_01990	CNAG_01990	8025	-0.023271	0.1879	0.95404
RS_30	CNAG_01991	CNAG_01991	2342.2	-0.31513	0.13844	0.095548
RS_30	CNAG_01992	CNAG_01992	347.16	-0.18858	0.13628	0.35213
RS_30	CNAG_01993	CNAG_01993	156.5	-0.18111	0.15742	0.45826
RS_30	CNAG_01994	CNAG_01994	127.4	0.084902	0.13826	0.71941
RS_30	CNAG_01995	CNAG_01995	69.251	-0.83187	0.21002	0.0015684
RS_30	CNAG_01996	CNAG_01996	169.52	1.1412	0.5268	0.11615
RS_30	CNAG_01997	CNAG_01997	718.22	-0.4268	0.24127	0.21509
RS_30	CNAG_01999	CNAG_01999	103.8	0.1661	0.2148	0.64339
RS_30	CNAG_02000	CNAG_02000	224.14	0.56334	0.27352	0.13868
RS_30	CNAG_02001	INP5203	382.4	0.20393	0.20454	0.53241
RS_30	CNAG_02002	CNAG_02002	541.68	0.1489	0.16747	0.58611
RS_30	CNAG_02004	CNAG_02004	1408.7	-0.169	0.14088	0.43474
RS_30	CNAG_02005	CNAG_02005	40.337	-0.087965	0.38014	0.90629
RS_30	CNAG_02006	CNAG_02006	219.24	0.16253	0.27764	0.73559
RS_30	CNAG_02007	ADK1	711.49	-0.18791	0.18669	0.52775
RS_30	CNAG_02008	OVA1	622.22	-0.45557	0.24879	0.19791
RS_30	CNAG_02009	CNAG_02009	56.001	0.57269	0.37422	0.29637
RS_30	CNAG_02010	CNAG_02010	74.061	-0.18138	0.51434	0.85182
RS_30	CNAG_02011	CNAG_02011	85.889	-0.34766	0.19185	0.20287
RS_30	CNAG_02012	CNAG_02012	151.5	-0.21586	0.14903	0.32716
RS_30	CNAG_02013	CNAG_02013	134.13	0.5813	0.29663	0.16339
RS_30	CNAG_02016	CNAG_02016	10.341	0.66824	0.37701	0.21416
RS_30	CNAG_02018	CNAG_02018	0.017334	0.50715	7.7686	0.97453
RS_30	CNAG_02020	CNAG_02020	522.68	-0.21291	0.15535	0.35779
RS_30	CNAG_02021	CNAG_02021	422.69	-0.614	0.18866	0.011781
RS_30	CNAG_02022	CNAG_02022	439.3	-0.056454	0.13316	0.81581
RS_30	CNAG_02023	CNAG_02023	187.38	-0.16496	0.22291	0.65975
RS_30	CNAG_02024	CNAG_02024	228.59	-0.16498	0.14246	0.45495
RS_30	CNAG_02025	CNAG_02025	717.88	-0.23921	0.1558	0.2944
RS_30	CNAG_02026	CNAG_02026	134.01	0.23761	0.16721	0.33818
RS_30	CNAG_02027	CNAG_02027	118.04	0.25229	0.22851	0.47962
RS_30	CNAG_02028	CNAG_02028	216.85	-0.14121	0.1852	0.64887
RS_30	CNAG_02029	WSP1	306.43	-0.073066	0.27969	0.89276
RS_30	CNAG_02030	CNAG_02030	867.94	-0.11891	0.17119	0.68282
RS_30	CNAG_02031	CNAG_02031	65.939	0.77975	0.22093	0.0058987
RS_30	CNAG_02032	CNAG_02032	842.94	-0.64581	0.20696	0.016184
RS_30	CNAG_02033	CNAG_02033	342.84	0.0082662	0.12519	0.97453
RS_30	CNAG_02034	BUR6	170.02	0.36836	0.18666	0.15975
RS_30	CNAG_02035	CNAG_02035	1265.3	-0.21698	0.16817	0.39291
RS_30	CNAG_02036	CAS4	312.47	-0.084537	0.14074	0.72736
RS_30	CNAG_02037	CNAG_02037	320.13	-0.10098	0.11761	0.60043
RS_30	CNAG_02038	CNAG_02038	148.68	0.97678	0.35777	0.039064
RS_30	CNAG_02039	CNAG_02039	44.919	-0.77382	0.25942	0.02226
RS_30	CNAG_02040	CNAG_02040	76.237	0.42071	0.19714	0.12284
RS_30	CNAG_02041	CNAG_02041	2538.7	-0.4238	0.19234	0.1091
RS_30	CNAG_02043	CNAG_02043	344.75	-0.9251	0.21773	5.9748e-4
RS_30	CNAG_02044	CNAG_02044	6892.9	0.73525	0.19888	0.0037275
RS_30	CNAG_02045	CNAG_02045	70.548	0.84146	0.21835	0.0022879
RS_30	CNAG_02046	PBP1	167.26	-0.12725	0.20722	0.71941
RS_30	CNAG_02047	CNAG_02047	110.72	0.67619	0.34338	0.16088
RS_30	CNAG_02048	PUT5	238.98	0.39033	0.15310000000000001	0.0568
RS_30	CNAG_02049	PUT1	25.231	-0.44591	0.42448	0.50553
RS_30	CNAG_02050	QDR1	109.46	0.12774	0.15164	0.60837
RS_30	CNAG_02051	CNAG_02051	29.5	0.052521	0.31545	0.93682
RS_30	CNAG_02052	CNAG_02052	39.519	-0.66516	0.40974	0.26319
RS_30	CNAG_02053	CNAG_02053	21.58	0.92436	0.28145	0.010854
RS_30	CNAG_02054	CNAG_02054	238.66	-0.13847	0.18785	0.661
RS_30	CNAG_02055	CNAG_02055	94.486	0.99321	0.2782	0.0052966
RS_30	CNAG_02056	CNAG_02056	48.665	0.14554	0.28679	0.77238
RS_30	CNAG_02057	URE6	63.172	0.38156	0.23458	0.26202
RS_30	CNAG_02058	CNAG_02058	443.02	0.25787	0.17214	0.30901
RS_30	CNAG_02059	CNAG_02059	199.71	-0.060454	0.15195	0.82832
RS_30	CNAG_02060	CNAG_02060	12.488	0.43681	0.33239	0.3818
RS_30	CNAG_02062	CNAG_02062	131.62	-0.52209	0.18217	0.0289
RS_30	CNAG_02063	CNAG_02063	181.25	0.19745	0.2533	0.64133
RS_30	CNAG_02064	CNAG_02064	1340.6	0.069615	0.094152	0.66002
RS_30	CNAG_02065	CNAG_02065	56.784	0.7289	0.25632	0.030207
RS_30	CNAG_02066	FZC13	86.145	-0.19554	0.19492	0.52935
RS_30	CNAG_02067	CNAG_02067	479.87	0.23794	0.11583	0.13997
RS_30	CNAG_02068	CNAG_02068	235.64	-0.14193	0.14141	0.52935
RS_30	CNAG_02069	CNAG_02069	497.71	-0.29932	0.23385	0.39762
RS_30	CNAG_02070	CNAG_02070	8432	-0.57092	0.26912	0.12595
RS_30	CNAG_02071	BNI4	255.97	0.96337	0.21081	1.8402e-4
RS_30	CNAG_02072	CNAG_02072	290.19	0.62837	0.53471	0.44663
RS_30	CNAG_02073	CNAG_02073	143.53	-0.017133	0.21682	0.97108
RS_30	CNAG_02074	CNAG_02074	333.92	-0.079647	0.16819	0.78944
RS_30	CNAG_02075	CNAG_02075	101.39	0.17676	0.24194	0.66421
RS_30	CNAG_02076	CNAG_02076	154.4	0.1214	0.2126	0.74063
RS_30	CNAG_02077	CNAG_02077	120.32	-0.29614	0.14849	0.15424
RS_30	CNAG_02078	CNAG_02078	488.75	0.13573	0.17605	0.64431
RS_30	CNAG_02079	CNAG_02079	464.73	0.57822	0.18516	0.016071
RS_30	CNAG_02080	CNAG_02080	180.04	0.12244	0.14694	0.61234
RS_30	CNAG_02081	CNAG_02081	161.94	0.5164	0.21591	0.077524
RS_30	CNAG_02082	CNAG_02082	419.88	-0.48643	0.13479	0.0047869
RS_30	CNAG_02083	SIT2	84.997	0.57292	0.1574	0.0043826
RS_30	CNAG_02084	ERG20	330.48	-0.33323	0.14191	0.083782
RS_30	CNAG_02085	HST302	375.22	0.011883	0.13655	0.96864
RS_30	CNAG_02086	CNAG_02086	596.43	-0.078883	0.09507	0.61466
RS_30	CNAG_02087	CNAG_02087	60.696	-0.88004	0.32116	0.038209
RS_30	CNAG_02088	CNAG_02088	207.52	-0.57315	0.22798	0.061716
RS_30	CNAG_02089	CNAG_02089	1682.3	-0.057741	0.22419	0.89447
RS_30	CNAG_02090	GPA3	100.2	-0.84208	0.17183	5.4447e-5
RS_30	CNAG_02091	NAP1	5174.2	-0.04587	0.14676	0.86918
RS_30	CNAG_02092	CNAG_02092	235.2	-0.38056	0.11649	0.011384
RS_30	CNAG_02093	CNAG_02093	2006.7	-0.090257	0.10211	0.58865
RS_30	CNAG_02094	CNAG_02094	413.52	0.175	0.23631	0.65941
RS_30	CNAG_02095	CNAG_02095	52.672	0.49094	0.31641	0.28864
RS_30	CNAG_02096	CNAG_02096	81.466	-0.0017857	0.31434	0.99753
RS_30	CNAG_02097	CNAG_02097	105.28	0.075517	0.27229	0.88513
RS_30	CNAG_02099	FAS1	12257	-0.0024179	0.33577	0.99705
RS_30	CNAG_02100	FAS2	10131	0.067278	0.31217	0.91347
RS_30	CNAG_02101	CNAG_02101	379.89	0.27632	0.18962	0.32449
RS_30	CNAG_02102	CNAG_02102	70.282	0.53725	0.38641	0.35017
RS_30	CNAG_02103	CNAG_02103	68.521	0.88629	0.3897	0.095846
RS_30	CNAG_02104	SFH5	857.14	-0.059432	0.11316	0.76213
RS_30	CNAG_02105	CNAG_02105	153.16	-0.43742	0.20859	0.13041
RS_30	CNAG_02106	CNAG_02106	819.7	0.073127	0.092474	0.63488
RS_30	CNAG_02107	CNAG_02107	713.28	-0.064459	0.17858	0.84758
RS_30	CNAG_02108	CNAG_02108	115.78	0.21519	0.17063999999999999	0.40693
RS_30	CNAG_02109	INP5201	344.9	-0.4426	0.15086	0.024897
RS_30	CNAG_02110	CNAG_02110	237.32	-0.075924	0.16592	0.79631
RS_30	CNAG_02111	CNAG_02111	308.44	0.0078481	0.11301	0.97441
RS_30	CNAG_02112	CNAG_02112	270.31	-0.020468	0.19472	0.96233
RS_30	CNAG_02113	CNAG_02113	383.21	-0.39711	0.21375	0.1895
RS_30	CNAG_02114	CNAG_02114	1295.6	-0.093623	0.15856	0.73281
RS_30	CNAG_02115	NHP6B02	1118.9	-0.10105	0.12361	0.62092
RS_30	CNAG_02116	CNAG_02116	257.38	0.050962	0.14864	0.85601
RS_30	CNAG_02117	CNAG_02117	240.83	-0.38518	0.16086	0.077104
RS_30	CNAG_02118	CNAG_02118	1433.4	0.11405	0.20205	0.74406
RS_30	CNAG_02119	CNAG_02119	221.86	0.071747	0.12959	0.7494
RS_30	CNAG_02120	CNAG_02120	462.41	-0.17646	0.17755	0.53417
RS_30	CNAG_02121	CNAG_02121	157.88	0.23712	0.27298	0.59655
RS_30	CNAG_02122	CNAG_02122	1468.2	-0.023459	0.17467	0.94906
RS_30	CNAG_02123	CNAG_02123	197.24	0.3296	0.095113	0.0069193
RS_30	CNAG_02124	CNAG_02124	91.922	-0.27295	0.28382	0.55059
RS_30	CNAG_02125	CNAG_02125	19.926	-0.21196	0.43247	0.78112
RS_30	CNAG_02126	CNAG_02126	597.03	-0.77201	0.18708	9.0428e-4
RS_30	CNAG_02127	CNAG_02127	473.1	-0.19515	0.16642	0.44803
RS_30	CNAG_02128	CNAG_02128	853.42	0.17229	0.088733	0.16803
RS_30	CNAG_02129	CNAG_02129	3636.1	0.37973	0.17037	0.10396
RS_30	CNAG_02130	NSR1	890.69	-0.056845	0.097536	0.73603
RS_30	CNAG_02131	ISA1	676.56	0.57831	0.21474	0.042422
RS_30	CNAG_02132	CNAG_02132	467.32	0.14102	0.26025	0.75385
RS_30	CNAG_02133	SOL3	1220.2	0.14544	0.19033	0.64783
RS_30	CNAG_02134	RSC8	1076.3	-0.23039	0.083548	0.036743
RS_30	CNAG_02135	CNAG_02135	102.83	-0.080734	0.19647	0.82281
RS_30	CNAG_02136	CNAG_02136	544.61	-0.26624	0.13117	0.14606
RS_30	CNAG_02137	CNAG_02137	248.16	0.38373	0.17735	0.11659
RS_30	CNAG_02138	CNAG_02138	30.201	0.13112	0.29027	0.80011
RS_30	CNAG_02139	CNAG_02139	170.36	-0.061955	0.22368	0.88515
RS_30	CNAG_02140	CNAG_02140	544.83	0.23234	0.17384	0.37131
RS_30	CNAG_02141	CNAG_02141	133.38	-0.13408	0.12969	0.51488
RS_30	CNAG_02143	CNAG_02143	138.93	-0.90831	0.15887	1.4981e-6
RS_30	CNAG_02144	CNAG_02144	7920.8	0.18708	0.13484	0.35115
RS_30	CNAG_02145	CNAG_02145	888.77	-0.26342	0.13693	0.17288
RS_30	CNAG_02146	CNAG_02146	0.36002	-0.21409	3.1545	0.97453
RS_30	CNAG_02147	CNAG_02147	169.61	1.2548	0.2253	3.2686e-6
RS_30	CNAG_02148	CNAG_02148	574.55	0.2841	0.11542	0.068405
RS_30	CNAG_02149	CNAG_02149	208.7	-0.36219	0.17337	0.13185
RS_30	CNAG_02150	CNAG_02150	52.713	-0.114	0.23884	0.78727
RS_30	CNAG_02151	CNAG_02151	152.52	-0.26958	0.18842	0.33422
RS_30	CNAG_02152	CNAG_02152	62.978	-0.38174	0.18985	0.15062999999999999
RS_30	CNAG_02153	TUP1	480.67	-0.075481	0.11533	0.70057
RS_30	CNAG_02154	CNAG_02154	80.059	-0.054038	0.18843	0.8809
RS_30	CNAG_02155	CNAG_02155	6.4122	-0.12002	0.4896	0.90017
RS_30	CNAG_02156	CNAG_02156	1002.1	-0.0095179	0.15793	0.97672
RS_30	CNAG_02157	CNAG_02157	96.489	-0.044189	0.14469	0.87277
RS_30	CNAG_02159	CNAG_02159	81.618	0.66557	0.27858	0.077811
RS_30	CNAG_02160	CNAG_02160	26.667	-0.11108	0.24109	0.79445
RS_30	CNAG_02161	ASP1	386.2	0.026383	0.12784	0.91767
RS_30	CNAG_02162	CNAG_02162	1010	0.1618	0.11428	0.33995
RS_30	CNAG_02163	CNAG_02163	126.38	-0.22304	0.17846	0.41079
RS_30	CNAG_02164	CNAG_02164	2237.3	-0.16805	0.20141	0.6122
RS_30	CNAG_02165	CNAG_02165	568.84	0.79459	0.22472	0.0057791
RS_30	CNAG_02166	CNAG_02166	1963.1	0.24625	0.15292	0.26794
RS_30	CNAG_02167	CNAG_02167	178.6	0.024624	0.19165	0.95154
RS_30	CNAG_02168	CNAG_02168	316.4	-0.066992	0.20711	0.86331
RS_30	CNAG_02169	CNAG_02169	30.674	0.30894	0.52406	0.73346
RS_30	CNAG_02170	CNAG_02170	142.3	0.40683	0.53733	0.65182
RS_30	CNAG_02171	CNAG_02171	143.06	0.02677	0.16722	0.93915
RS_30	CNAG_02172	CNAG_02172	202.2	-0.052301	0.17865	0.87909
RS_30	CNAG_02173	CNAG_02173	81.702	0.10767	0.37282	0.88068
RS_30	CNAG_02174	CNAG_02174	593.63	-0.28872	0.13645	0.12671
RS_30	CNAG_02175	CNAG_02175	43.647	0.76448	0.32821	0.08668
RS_30	CNAG_02176	CNAG_02176	1149	-0.58015	0.15616	0.0035135
RS_30	CNAG_02177	PPH22	461.91	0.40381	0.12037	0.0091836
RS_30	CNAG_02178	CNAG_02178	102.84	0.51663	0.14416	0.0050894
RS_30	CNAG_02179	CNAG_02179	215.47	0.039967	0.21812	0.92853
RS_30	CNAG_02180	CNAG_02180	292.97	-0.38011	0.12129	0.015603
RS_30	CNAG_02181	CNAG_02181	202.08	-0.20035	0.1465	0.35849
