Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
RS_120	CNAG_01861	CNAG_01861	174.14	-0.090388	0.1446	0.70315
RS_120	CNAG_01862	CNAG_01862	87.504	-0.44326	0.2012	0.11087
RS_120	CNAG_01863	SNF2	1370.3	0.084879	0.13062000000000001	0.69372
RS_120	CNAG_01864	NDX5	312.74	-0.29611	0.21621	0.35458
RS_120	CNAG_01865	CNAG_01865	843.46	0.39037	0.23724	0.25651
RS_120	CNAG_01866	CNAG_01866	195.09	0.22387	0.14255	0.28125
RS_120	CNAG_01867	CNAG_01867	243.84	0.041667	0.10939	0.83166
RS_120	CNAG_01868	CNAG_01868	193.29	-0.13869	0.16087	0.58811
RS_120	CNAG_01869	CNAG_01869	197.66	-0.19793	0.15846	0.40553
RS_120	CNAG_01870	CNAG_01870	416.64	-0.37376	0.1329	0.034835
RS_120	CNAG_01871	CNAG_01871	389.69	-0.34243	0.17939	0.17713
RS_120	CNAG_01872	CTR2	196.07	-0.33628	0.16011	0.13044
RS_120	CNAG_01873	CNAG_01873	3.5726	0.22325	0.7497	0.86886
RS_120	CNAG_01874	CNAG_01874	180.24	0.38386	0.21989	0.22371
RS_120	CNAG_01875	CNAG_01875	149.85	0.021606	0.18139	0.94916
RS_120	CNAG_01876	CNAG_01876	80.59	0.015145	0.18426	0.96391
RS_120	CNAG_01877	GUA1	1805.2	0.065509	0.088964	0.65205
RS_120	CNAG_01878	CNAG_01878	39.821	-0.3924	0.25584	0.2947
RS_120	CNAG_01879	CNAG_01879	297.19	-0.1753	0.15279	0.45244
RS_120	CNAG_01880	CNAG_01880	219.97	-0.096695	0.1075	0.5696
RS_120	CNAG_01881	CNAG_01881	1156.8	-0.28329	0.15916	0.21403
RS_120	CNAG_01882	CNAG_01882	516.9	-0.061919	0.16437	0.83345
RS_120	CNAG_01883	GAT8	54.575	0.049667	0.2236	0.90328
RS_120	CNAG_01884	CNAG_01884	6850.3	0.070471	0.087752	0.6188
RS_120	CNAG_01885	CID14	512.34	0.24013	0.17667	0.35835
RS_120	CNAG_01886	CNAG_01886	256.19	-0.0041669	0.1676	0.9898
RS_120	CNAG_01889	CNAG_01889	133.14	0.39966	0.13579	0.026099
RS_120	CNAG_01890	MET6	2782.3	-0.40931	0.17969	0.097758
RS_120	CNAG_01891	CNAG_01891	598.31	0.45282	0.63896	0.6654
RS_120	CNAG_01892	CNAG_01892	458.72	0.63975	0.18733	0.0077648
RS_120	CNAG_01893	CNAG_01893	577.98	0.31339	0.23402	0.36637
RS_120	CNAG_01894	CNAG_01894	202.77	-0.12028	0.13523	0.57431
RS_120	CNAG_01895	CNAG_01895	178.6	-0.19845	0.16318	0.42008
RS_120	CNAG_01896	CNAG_01896	2020	0.3086	0.2715	0.45736
RS_120	CNAG_01897	BDF1	3151.4	-0.022706	0.13366	0.92509
RS_120	CNAG_01898	CNAG_01898	400.07	0.044888	0.14684	0.86534
RS_120	CNAG_01899	CNAG_01899	204.09	-0.17949	0.14951	0.42803
RS_120	CNAG_01900	NDX1	164.45	0.21560000000000001	0.17785	0.42203
RS_120	CNAG_01902	CNAG_01902	599.68	-0.058397	0.12247	0.782
RS_120	CNAG_01903	CNAG_01903	67.738	-0.26223	0.20712	0.39719
RS_120	CNAG_01904	CNAG_01904	375.76	-0.2212	0.13757	0.26897
RS_120	CNAG_01905	KSP1	721.99	0.23446	0.14386	0.26149
RS_120	CNAG_01906	CNAG_01906	144.34	-0.13654	0.17366	0.62749
RS_120	CNAG_01907	CNAG_01907	94.51	0.41998	0.31838	0.37375
RS_120	CNAG_01908	HEM4	99.342	-0.29444	0.16136	0.20051
RS_120	CNAG_01909	CNAG_01909	19.13	1.7002	0.58859	0.029164
RS_120	CNAG_01910	CNAG_01910	299.63	0.12913	0.1249	0.50631
RS_120	CNAG_01911	SEC6	193.33	0.27933	0.17904	0.28431
RS_120	CNAG_01912	CNAG_01912	178.04	-0.2672	0.15351	0.22521
RS_120	CNAG_01913	CNAG_01913	130.49	0.38468	0.2159	0.21362
RS_120	CNAG_01914	CNAG_01914	206.35	-0.12839	0.1464	0.58053
RS_120	CNAG_01915	CNAG_01915	53.554	-0.044203	0.24554	0.92036
RS_120	CNAG_01916	CNAG_01916	210.12	0.04481	0.17534	0.88813
RS_120	CNAG_01917	CNAG_01917	326.4	0.32974	0.14734	0.10478
RS_120	CNAG_01918	CNAG_01918	198.05	-0.1739	0.1456	0.43049
RS_120	CNAG_01919	CNAG_01919	3045.5	0.88771	0.18594	6.5433e-5
RS_120	CNAG_01920	UBI4	7087.3	0.59397	0.14345	7.6492e-4
RS_120	CNAG_01921	CNAG_01921	10.685	-0.41423	0.37099	0.46689
RS_120	CNAG_01922	CNAG_01922	166.46	-0.22764	0.17957	0.39696
RS_120	CNAG_01923	CNAG_01923	508.61	0.31696	0.12907	0.070766
RS_120	CNAG_01924	CNAG_01924	274.37	0.05593	0.18727	0.86839
RS_120	CNAG_01925	CNAG_01925	804.78	-0.29498	0.21672	0.35746
RS_120	CNAG_01926	PEX5	92.763	-0.7148	0.17863	0.0012739
RS_120	CNAG_01927	CNAG_01927	210.89	-0.34083	0.1863	0.19955
RS_120	CNAG_01928	CNAG_01928	170.79	-0.1997	0.14303	0.34432
RS_120	CNAG_01929	CNAG_01929	173.95	0.13154	0.15067	0.58216
RS_120	CNAG_01930	CNAG_01930	409.95	0.056358	0.19198	0.8712
RS_120	CNAG_01931	CNAG_01931	41.501	0.051426	0.23831	0.90609
RS_120	CNAG_01933	CNAG_01933	0.66548	-0.1254	1.4387	0.96188
RS_120	CNAG_01934	CNAG_01934	220.84	0.30723	0.26737	0.45147
RS_120	CNAG_01936	CNAG_01936	397.44	-2.393	0.27796	2.6287e-15
RS_120	CNAG_01937	CNAG_01937	23.981	0.37118	0.27638	0.36484
RS_120	CNAG_01938	KIN1	278.4	0.55257	0.11744	8.6878e-5
RS_120	CNAG_01939	CNAG_01939	216.57	-0.17282	0.14684	0.43744
RS_120	CNAG_01940	CNAG_01940	158.58	-0.28215	0.2057	0.35375
RS_120	CNAG_01941	CNAG_01941	98.547	0.12775	0.19471	0.69072
RS_120	CNAG_01942	CNAG_01942	611.15	0.16138	0.22704	0.66437
RS_120	CNAG_01943	CNAG_01943	451.55	0.29961	0.24046	0.4065
RS_120	CNAG_01944	CNAG_01944	15.403	-0.098257	0.38098	0.8874
RS_120	CNAG_01946	CNAG_01946	360.81	-0.42976	0.19338	0.10741
RS_120	CNAG_01947	CNAG_01947	101.7	-0.21452	0.18118	0.43505
RS_120	CNAG_01948	FZC36	232.59	0.19416	0.11312	0.2334
RS_120	CNAG_01949	CNAG_01949	40.442	0.20109	0.2176	0.55625
RS_120	CNAG_01950	CNAG_01950	564.08	-0.075712	0.14029	0.74813
RS_120	CNAG_01951	CNAG_01951	7569.6	0.20266	0.13189	0.29367
RS_120	CNAG_01952	CNAG_01952	33.821	-0.76823	0.2848	0.043538
RS_120	CNAG_01953	CNAG_01953	297.25	-0.025767	0.17322	0.93554
RS_120	CNAG_01954	CNAG_01954	33.638	-0.11874	0.32826	0.84032
RS_120	CNAG_01955	CNAG_01955	37.161	0.60102	0.21924	0.040055
RS_120	CNAG_01956	CNAG_01956	119.29	-0.3676	0.19793	0.19164
RS_120	CNAG_01957	CNAG_01957	433.52	-0.35307	0.14315	0.069398
RS_120	CNAG_01958	CNAG_01958	417.86	0.051511	0.13139	0.82534
RS_120	CNAG_01959	CNAG_01959	73.37	0.55811	0.20179	0.038252
RS_120	CNAG_01960	CNAG_01960	116.08	0.25237	0.19	0.37096
RS_120	CNAG_01961	CNAG_01961	540.41	0.021926	0.10341	0.9074
RS_120	CNAG_01962	CNAG_01962	160.86	-0.34595	0.21631	0.27159
RS_120	CNAG_01963	CNAG_01963	116.65	-0.084147	0.16821	0.76863
RS_120	CNAG_01964	OPT1	56.337	-0.67539	0.2586	0.051963
RS_120	CNAG_01965	CNAG_01965	22.038	-1.1045	0.30875	0.0049341
RS_120	CNAG_01969	CNAG_01969	72.943	-0.48493000000000003	0.18613	0.052674
RS_120	CNAG_01970	CNAG_01970	176.7	0.088701	0.17625	0.76668
RS_120	CNAG_01971	CNAG_01971	0.30474	-1.0763	2.79	0.82882
RS_120	CNAG_01972	TAF10	369.99	-0.19395	0.15383	0.39942
RS_120	CNAG_01973	ZFC2	1899.3	-0.0063094	0.086124	0.96756
RS_120	CNAG_01974	CNAG_01974	456.17	-0.4644	0.16585	0.035614
RS_120	CNAG_01975	CNAG_01975	558.2	0.67289	0.1332	1.9939e-5
RS_120	CNAG_01976	CNAG_01976	5660.6	-0.012593	0.10443	0.94878
RS_120	CNAG_01977	CNAG_01977	63.501	-0.04941	0.22474	0.9038
RS_120	CNAG_01978	RCE1	36.083	-0.012985	0.20261	0.97109
RS_120	CNAG_01979	CNAG_01979	219.92	-0.0035711	0.16626	0.99161
RS_120	CNAG_01980	CNAG_01980	46.29	5.6372	0.76992	4.1502e-11
RS_120	CNAG_01981	CNAG_01981	658.93	0.77699	0.21431	0.0042325
RS_120	CNAG_01982	CNAG_01982	579.6	0.67389	0.18969	0.0053015
RS_120	CNAG_01983	RCV1	1273.1	1.073	0.1374	1.2585e-12
RS_120	CNAG_01984	TAL1	7110.6	0.56287	0.10857	1.0959e-5
RS_120	CNAG_01985	CNAG_01985	4683.9	-0.034266	0.10974	0.86168
RS_120	CNAG_01986	CNAG_01986	631.15	0.63761	0.19649	0.012489
RS_120	CNAG_01987	CNAG_01987	208.52	-0.33841	0.18972	0.21287
RS_120	CNAG_01988	PHY1	205.14	0.3227	0.16315	0.15877
RS_120	CNAG_01989	CNAG_01989	108.36	0.13495	0.17693	0.63985
RS_120	CNAG_01990	CNAG_01990	8025	-0.28332	0.18772	0.304
RS_120	CNAG_01991	CNAG_01991	2342.2	0.051932	0.13734	0.83308
RS_120	CNAG_01992	CNAG_01992	347.16	0.051329	0.13631	0.83345
RS_120	CNAG_01993	CNAG_01993	156.5	-0.3858	0.1485	0.05367
RS_120	CNAG_01994	CNAG_01994	127.4	0.1649	0.13761	0.42898
RS_120	CNAG_01995	CNAG_01995	69.251	-0.94224	0.27372	0.0071959
RS_120	CNAG_01996	CNAG_01996	169.52	0.17978	0.51337	0.84403
RS_120	CNAG_01997	CNAG_01997	718.22	-0.076426	0.24445	0.86168
RS_120	CNAG_01999	CNAG_01999	103.8	0.15393	0.19357	0.62393
RS_120	CNAG_02000	CNAG_02000	224.14	0.88551	0.2461	0.0046243
RS_120	CNAG_02001	INP5203	382.4	-0.10899	0.19831	0.74291
RS_120	CNAG_02002	CNAG_02002	541.68	0.057931	0.16809	0.84589
RS_120	CNAG_02004	CNAG_02004	1408.7	0.34331	0.13987	0.07082
RS_120	CNAG_02005	CNAG_02005	40.337	-0.48115	0.35434	0.35866
RS_120	CNAG_02006	CNAG_02006	219.24	-0.014616	0.22592	0.97074
RS_120	CNAG_02007	ADK1	711.49	-0.4574	0.18361	0.065987
RS_120	CNAG_02008	OVA1	622.22	-0.35866	0.25486	0.34012
RS_120	CNAG_02009	CNAG_02009	56.001	0.29018	0.20005	0.32415
RS_120	CNAG_02010	CNAG_02010	74.061	0.68311	0.49825	0.35394
RS_120	CNAG_02011	CNAG_02011	85.889	-0.51095	0.20401	0.06408
RS_120	CNAG_02012	CNAG_02012	151.5	-0.17706	0.14362	0.41241
RS_120	CNAG_02013	CNAG_02013	134.13	0.067323	0.2084	0.85754
RS_120	CNAG_02016	CNAG_02016	10.341	-0.57807	0.55389	0.50141
RS_120	CNAG_02018	CNAG_02018	0.017334	-0.089699	7.7654	0.9946
RS_120	CNAG_02020	CNAG_02020	522.68	-0.42446	0.15556	0.040891
RS_120	CNAG_02021	CNAG_02021	422.69	-0.46091	0.18546	0.066832
RS_120	CNAG_02022	CNAG_02022	439.3	0.014485	0.13078	0.95356
RS_120	CNAG_02023	CNAG_02023	187.38	0.11822	0.23739	0.77004
RS_120	CNAG_02024	CNAG_02024	228.59	-0.017026	0.143	0.94916
RS_120	CNAG_02025	CNAG_02025	717.88	-0.14175	0.16008	0.57617
RS_120	CNAG_02026	CNAG_02026	134.01	0.24788	0.17303	0.33076
RS_120	CNAG_02027	CNAG_02027	118.04	0.16251	0.21663	0.64517
RS_120	CNAG_02028	CNAG_02028	216.85	-0.096759	0.18552	0.75784
RS_120	CNAG_02029	WSP1	306.43	0.044596	0.1253	0.84283
RS_120	CNAG_02030	CNAG_02030	867.94	0.10343	0.16625	0.70397
RS_120	CNAG_02031	CNAG_02031	65.939	0.1035	0.32943	0.86125
RS_120	CNAG_02032	CNAG_02032	842.94	-0.17613	0.20774	0.59609
RS_120	CNAG_02033	CNAG_02033	342.84	0.078892	0.12746	0.70603
RS_120	CNAG_02034	BUR6	170.02	-0.018019	0.19371	0.96031
RS_120	CNAG_02035	CNAG_02035	1265.3	-0.60268	0.16331	0.0034444
RS_120	CNAG_02036	CAS4	312.47	-0.29645	0.14285	0.13631
RS_120	CNAG_02037	CNAG_02037	320.13	-0.038462	0.11887	0.85753
RS_120	CNAG_02038	CNAG_02038	148.68	0.46461	0.27983	0.25194
RS_120	CNAG_02039	CNAG_02039	44.919	-0.32031	0.27995	0.45391
RS_120	CNAG_02040	CNAG_02040	76.237	0.5592	0.20922	0.045928
RS_120	CNAG_02041	CNAG_02041	2538.7	0.18499	0.19057	0.53542
RS_120	CNAG_02043	CNAG_02043	344.75	0.16514	0.22343	0.65065
RS_120	CNAG_02044	CNAG_02044	6892.9	0.69462	0.19972	0.0064885
RS_120	CNAG_02045	CNAG_02045	70.548	0.33523	0.39527	0.59609
RS_120	CNAG_02046	PBP1	167.26	-0.41342	0.16294	0.060369
RS_120	CNAG_02047	CNAG_02047	110.72	-0.22777	0.28741	0.62495
RS_120	CNAG_02048	PUT5	238.98	0.26294	0.16158	0.26183
RS_120	CNAG_02049	PUT1	25.231	-0.32981	0.50189	0.69046
RS_120	CNAG_02050	QDR1	109.46	-0.044645	0.14157	0.86116
RS_120	CNAG_02051	CNAG_02051	29.5	-0.074566	0.36811	0.91034
RS_120	CNAG_02052	CNAG_02052	39.519	-1.1354	0.32986	0.0071959
RS_120	CNAG_02053	CNAG_02053	21.58	0.32229	0.28883	0.46718
RS_120	CNAG_02054	CNAG_02054	238.66	-0.4577	0.19018	0.077706
RS_120	CNAG_02055	CNAG_02055	94.486	0.05545	0.19941	0.87834
RS_120	CNAG_02056	CNAG_02056	48.665	-0.59393	0.21639	0.039802
RS_120	CNAG_02057	URE6	63.172	-0.5954	0.22508	0.048355
RS_120	CNAG_02058	CNAG_02058	443.02	0.66866	0.17156	0.0018299
RS_120	CNAG_02059	CNAG_02059	199.71	-0.038641	0.15189	0.88843
RS_120	CNAG_02060	CNAG_02060	12.488	1.1799	0.43688	0.043402
RS_120	CNAG_02062	CNAG_02062	131.62	-0.48061	0.19762	0.073804
RS_120	CNAG_02063	CNAG_02063	181.25	1.2195	0.20967	4.49e-7
RS_120	CNAG_02064	CNAG_02064	1340.6	-0.091456	0.099569	0.55941
RS_120	CNAG_02065	CNAG_02065	56.784	0.18685	0.18948	0.52716
RS_120	CNAG_02066	FZC13	86.145	0.16184	0.18881	0.59096
RS_120	CNAG_02067	CNAG_02067	479.87	0.12058	0.12195	0.52589
RS_120	CNAG_02068	CNAG_02068	235.64	-0.23394	0.10883	0.12062
RS_120	CNAG_02069	CNAG_02069	497.71	-0.179	0.20765	0.58811
RS_120	CNAG_02070	CNAG_02070	8432	0.39683	0.26763	0.31296
RS_120	CNAG_02071	BNI4	255.97	0.96759	0.19846	4.2545e-5
RS_120	CNAG_02072	CNAG_02072	290.19	-0.28514	0.49504	0.72963
RS_120	CNAG_02073	CNAG_02073	143.53	0.3945	0.21793	0.20494
RS_120	CNAG_02074	CNAG_02074	333.92	-0.10139	0.16677	0.71239
RS_120	CNAG_02075	CNAG_02075	101.39	0.08415	0.24572	0.84719
RS_120	CNAG_02076	CNAG_02076	154.4	-0.31487	0.21029	0.30811
RS_120	CNAG_02077	CNAG_02077	120.32	-0.10224	0.14196	0.66047
RS_120	CNAG_02078	CNAG_02078	488.75	0.35516	0.1538	0.092197
RS_120	CNAG_02079	CNAG_02079	464.73	-0.24946	0.17621	0.3364
RS_120	CNAG_02080	CNAG_02080	180.04	0.30083	0.15076	0.15478
RS_120	CNAG_02081	CNAG_02081	161.94	0.13998	0.17463	0.61967
RS_120	CNAG_02082	CNAG_02082	419.88	0.051564	0.14372	0.84166
RS_120	CNAG_02083	SIT2	84.997	-0.21942	0.18437	0.4325
RS_120	CNAG_02084	ERG20	330.48	-0.21617	0.14291	0.30295
RS_120	CNAG_02085	HST302	375.22	0.22745	0.14167	0.2697
RS_120	CNAG_02086	CNAG_02086	596.43	-0.16262	0.09859	0.25488
RS_120	CNAG_02087	CNAG_02087	60.696	-0.3308	0.36798	0.56977
RS_120	CNAG_02088	CNAG_02088	207.52	-0.6818	0.21984	0.017976
RS_120	CNAG_02089	CNAG_02089	1682.3	0.098897	0.22637	0.80357
RS_120	CNAG_02090	GPA3	100.2	-0.33633	0.18643	0.20663
RS_120	CNAG_02091	NAP1	5174.2	-0.014187	0.14739	0.96012
RS_120	CNAG_02092	CNAG_02092	235.2	-0.31888	0.11599	0.039481
RS_120	CNAG_02093	CNAG_02093	2006.7	0.011073	0.10571	0.95721
RS_120	CNAG_02094	CNAG_02094	413.52	0.073908	0.18018	0.81548
RS_120	CNAG_02095	CNAG_02095	52.672	-0.31672	0.41142	0.63607
RS_120	CNAG_02096	CNAG_02096	81.466	-1.0424	0.23034	1.7705e-4
RS_120	CNAG_02097	CNAG_02097	105.28	-0.064915	0.15872	0.81597
RS_120	CNAG_02099	FAS1	12257	-0.21783	0.33584	0.69402
RS_120	CNAG_02100	FAS2	10131	-0.3668	0.31231	0.43867
RS_120	CNAG_02101	CNAG_02101	379.89	0.39976	0.19371	0.13856
RS_120	CNAG_02102	CNAG_02102	70.282	-0.47237	0.40257	0.43894
RS_120	CNAG_02103	CNAG_02103	68.521	0.33562	0.35379	0.54469
RS_120	CNAG_02104	SFH5	857.14	0.20296	0.11366	0.21221
RS_120	CNAG_02105	CNAG_02105	153.16	-0.4587	0.17327	0.048202
RS_120	CNAG_02106	CNAG_02106	819.7	-0.089688	0.095515	0.54868
RS_120	CNAG_02107	CNAG_02107	713.28	0.79394	0.18147	3.18e-4
RS_120	CNAG_02108	CNAG_02108	115.78	0.16746	0.16372	0.50983
RS_120	CNAG_02109	INP5201	344.9	-0.52337	0.15016	0.0063357
RS_120	CNAG_02110	CNAG_02110	237.32	0.18248	0.15352	0.43299
RS_120	CNAG_02111	CNAG_02111	308.44	0.26905	0.12074	0.10643
RS_120	CNAG_02112	CNAG_02112	270.31	0.013072	0.18904	0.96931
RS_120	CNAG_02113	CNAG_02113	383.21	-0.58827	0.20559	0.030966
RS_120	CNAG_02114	CNAG_02114	1295.6	0.033658	0.15953	0.90771
RS_120	CNAG_02115	NHP6B02	1118.9	0.14792	0.12836	0.44943
RS_120	CNAG_02116	CNAG_02116	257.38	-0.0017657	0.11809	0.9937
RS_120	CNAG_02117	CNAG_02117	240.83	-0.48918	0.13027	0.0027994
RS_120	CNAG_02118	CNAG_02118	1433.4	0.90383	0.23172	0.0018183
RS_120	CNAG_02119	CNAG_02119	221.86	0.35394	0.12022	0.026069
RS_120	CNAG_02120	CNAG_02120	462.41	-0.40279	0.18102	0.1068
RS_120	CNAG_02121	CNAG_02121	157.88	0.63895	0.18782	0.0080884
RS_120	CNAG_02122	CNAG_02122	1468.2	0.23488	0.17706	0.37134
RS_120	CNAG_02123	CNAG_02123	197.24	0.22176	0.10323	0.12092
RS_120	CNAG_02124	CNAG_02124	91.922	0.070763	0.20123	0.84393
RS_120	CNAG_02125	CNAG_02125	19.926	0.80079	0.29231	0.040172
RS_120	CNAG_02126	CNAG_02126	597.03	-0.42825	0.18276	0.086758
RS_120	CNAG_02127	CNAG_02127	473.1	-0.071786	0.16756	0.80637
RS_120	CNAG_02128	CNAG_02128	853.42	0.15233	0.0897	0.2396
RS_120	CNAG_02129	CNAG_02129	3636.1	0.03279	0.16525	0.91225
RS_120	CNAG_02130	NSR1	890.69	0.24769	0.098806	0.063815
RS_120	CNAG_02131	ISA1	676.56	0.36826	0.21389	0.2313
RS_120	CNAG_02132	CNAG_02132	467.32	0.51434	0.26627	0.17142
RS_120	CNAG_02133	SOL3	1220.2	0.41362	0.16904	0.071659
RS_120	CNAG_02134	RSC8	1076.3	-0.22213	0.085741	0.054403
RS_120	CNAG_02135	CNAG_02135	102.83	0.063224	0.16259	0.82726
RS_120	CNAG_02136	CNAG_02136	544.61	-0.2893	0.13191	0.11265
RS_120	CNAG_02137	CNAG_02137	248.16	0.48523	0.16187000000000001	0.023009
RS_120	CNAG_02138	CNAG_02138	30.201	0.37092	0.34005	0.47904
RS_120	CNAG_02139	CNAG_02139	170.36	0.28592	0.21412	0.36759
RS_120	CNAG_02140	CNAG_02140	544.83	0.028592	0.16778	0.92509
RS_120	CNAG_02141	CNAG_02141	133.38	-0.23323	0.13498	0.22903
RS_120	CNAG_02143	CNAG_02143	138.93	-0.32502	0.18621	0.22371
RS_120	CNAG_02144	CNAG_02144	7920.8	-0.0017573	0.1349	0.99392
RS_120	CNAG_02145	CNAG_02145	888.77	-0.20679	0.13776	0.30668
RS_120	CNAG_02146	CNAG_02146	0.36002	1.4248	3.1545	0.79551
RS_120	CNAG_02147	CNAG_02147	169.61	-1.27	0.21923	5.0419e-7
RS_120	CNAG_02148	CNAG_02148	574.55	-0.068157	0.10497	0.69372
RS_120	CNAG_02149	CNAG_02149	208.7	-0.29831	0.17009	0.22115
RS_120	CNAG_02150	CNAG_02150	52.713	-0.18348	0.1966	0.55126
RS_120	CNAG_02151	CNAG_02151	152.52	-0.059228	0.18801	0.86125
RS_120	CNAG_02152	CNAG_02152	62.978	0.098377	0.18687	0.75509
RS_120	CNAG_02153	TUP1	480.67	-0.26475	0.12116	0.11403
RS_120	CNAG_02154	CNAG_02154	80.059	-0.071583	0.17538	0.81602
RS_120	CNAG_02155	CNAG_02155	6.4122	0.4607	0.49142	0.54949
RS_120	CNAG_02156	CNAG_02156	1002.1	0.25496	0.15689	0.26265
RS_120	CNAG_02157	CNAG_02157	96.489	0.049011	0.15692	0.86168
RS_120	CNAG_02159	CNAG_02159	81.618	0.40359	0.28196	0.33125
RS_120	CNAG_02160	CNAG_02160	26.667	0.26705	0.29223	0.56221
RS_120	CNAG_02161	ASP1	386.2	0.10025	0.13214	0.64157
RS_120	CNAG_02162	CNAG_02162	1010	0.14848	0.11897	0.40578
RS_120	CNAG_02163	CNAG_02163	126.38	-0.44303	0.18697	0.083193
RS_120	CNAG_02164	CNAG_02164	2237.3	0.38524	0.20187	0.1772
RS_120	CNAG_02165	CNAG_02165	568.84	0.075045	0.22511	0.85174
RS_120	CNAG_02166	CNAG_02166	1963.1	0.3449	0.15325	0.10248
RS_120	CNAG_02167	CNAG_02167	178.6	-0.061159	0.1659	0.83669
RS_120	CNAG_02168	CNAG_02168	316.4	0.77106	0.20423	0.0026552
RS_120	CNAG_02169	CNAG_02169	30.674	0.707	0.48637	0.32305
RS_120	CNAG_02170	CNAG_02170	142.3	1.5503	0.52423	0.02516
RS_120	CNAG_02171	CNAG_02171	143.06	-0.0034612	0.16945	0.99189
RS_120	CNAG_02172	CNAG_02172	202.2	-0.24771	0.1208	0.14158
RS_120	CNAG_02173	CNAG_02173	81.702	0.11995	0.16772	0.66249
RS_120	CNAG_02174	CNAG_02174	593.63	0.12637	0.13901	0.56418
RS_120	CNAG_02175	CNAG_02175	43.647	0.4063	0.33815	0.42762
RS_120	CNAG_02176	CNAG_02176	1149	0.39198	0.15991	0.07128
RS_120	CNAG_02177	PPH22	461.91	-0.077706	0.1107	0.6693
RS_120	CNAG_02178	CNAG_02178	102.84	0.077309	0.13297	0.72684
RS_120	CNAG_02179	CNAG_02179	215.47	0.59311	0.12667	9.3468e-5
RS_120	CNAG_02180	CNAG_02180	292.97	-0.15841	0.11671	0.35874
RS_120	CNAG_02181	CNAG_02181	202.08	-0.39168	0.13133	0.023786
RS_120	CNAG_02182	GRE2	490.31	0.52149	0.2446	0.12375
RS_120	CNAG_02183	CNAG_02183	329.65	-0.023993	0.13505	0.92119
RS_120	CNAG_02184	CNAG_02184	27.036	-0.52038	0.33217	0.28241
RS_120	CNAG_02185	CNAG_02185	599.53	0.40005	0.14072	0.032505
RS_120	CNAG_02186	CNAG_02186	51.111	0.039933	0.20414	0.91375
RS_120	CNAG_02187	CNAG_02187	194.12	0.11039	0.14551	0.64157
RS_120	CNAG_02188	CNAG_02188	789.41	0.36256	0.16082	0.10213
RS_120	CNAG_02189	CNAG_02189	2652.2	0.59429	0.10549	1.1738e-6
RS_120	CNAG_02190	CNAG_02190	773.85	-0.050521	0.11966	0.80918
RS_120	CNAG_02191	CNAG_02191	655.66	0.20543	0.12221	0.24532
RS_120	CNAG_02192	CNAG_02192	223.57	0.26416	0.15361	0.23203
RS_120	CNAG_02193	CNAG_02193	91.253	0.1148	0.22539	0.7635
RS_120	CNAG_02194	CNAG_02194	16.356	1.2007	0.52648	0.097278
RS_120	CNAG_02195	CNAG_02195	134.04	-0.094645	0.19698	0.78033
RS_120	CNAG_02196	CDC11	211.32	0.17244	0.20498	0.5994
RS_120	CNAG_02197	CNAG_02197	916.87	0.035692	0.13628	0.88605
RS_120	CNAG_02198	CNAG_02198	254.46	-0.054767	0.12979	0.80918
RS_120	CNAG_02199	CNAG_02199	158.72	0.87228000000000006	0.33819	0.055547
RS_120	CNAG_02200	CNAG_02200	1669.4	0.14534	0.15235	0.54294
RS_120	CNAG_02201	CNAG_02201	167.3	-0.069321	0.19017	0.83876
RS_120	CNAG_02202	CNAG_02202	1301.6	0.0369	0.14215	0.88688
RS_120	CNAG_02203	CNAG_02203	347.42	0.020591	0.16197	0.94612
RS_120	CNAG_02204	CNAG_02204	249.93	0.08404	0.15091	0.74022
RS_120	CNAG_02205	CNAG_02205	172.24	-0.20503	0.14885	0.35124
RS_120	CNAG_02206	CNAG_02206	26.408	-0.30831	0.29953	0.50766
RS_120	CNAG_02207	CNAG_02207	375.74	0.37243	0.45543	0.61145
RS_120	CNAG_02208	CNAG_02208	283.9	0.12812	0.1415	0.56654
RS_120	CNAG_02209	NOP56	3897.6	0.27998	0.13834	0.14809
RS_120	CNAG_02210	CNAG_02210	104.73	0.3997	0.16971	0.084747
RS_120	CNAG_02211	CNAG_02211	116.16	-0.25699	0.20386	0.39943
RS_120	CNAG_02212	CNAG_02212	1503.6	0.062498	0.10919	0.73166
RS_120	CNAG_02213	CNAG_02213	558.4	0.29596	0.093577	0.015428
RS_120	CNAG_02214	UBC6-2	429.76	0.45104	0.13101	0.0071959
RS_120	CNAG_02215	HAP3	554.64	0.48721	0.16979	0.030625
RS_120	CNAG_02216	CNAG_02216	185.4	0.22872	0.21568	0.49342
RS_120	CNAG_02217	CHS7	308.28	0.23558	0.13511	0.2243
RS_120	CNAG_02218	CNAG_02218	155.26	0.20913	0.15651	0.3675
RS_120	CNAG_02219	CNAG_02219	93.436	-0.16535	0.22498	0.65279
RS_120	CNAG_02220	CNAG_02220	1168.8	-0.096252	0.1341	0.66171
RS_120	CNAG_02221	ZIP3	176.86	0.53719	0.16501	0.012189
RS_120	CNAG_02222	CNAG_02222	147.8	-0.20452	0.13164	0.2864
RS_120	CNAG_02223	CNAG_02223	342.32	0.044125	0.14016	0.86125
RS_120	CNAG_02224	CNAG_02224	46.727	0.15327	0.24027	0.69836
RS_120	CNAG_02225	EXG104	160.59	0.36252	0.37412	0.53619000000000006
RS_120	CNAG_02226	CNAG_02226	112.02	1.5901	0.27215	4.005e-7
