Condition_Time	gene	geneName	baseMean	log2FC	stderror	padj
Y_0	CNAG_03865	CNAG_03865	551.95	-0.1538	0.15541	0.60514
Y_0	CNAG_03866	CNAG_03866	254.16	-0.10595	0.15094	0.73594
Y_0	CNAG_03867	CNAG_03867	534.01	0.17435	0.16278	0.56638
Y_0	CNAG_03868	CNAG_03868	527.26	-0.16238	0.12927	0.48206
Y_0	CNAG_03869	CNAG_03869	304.4	0.009021	0.25069	0.98843
Y_0	CNAG_03870	CNAG_03870	275.52	-0.075683	0.1497	0.81391
Y_0	CNAG_03871	LTP1	225.82	-0.2835	0.14451	0.21488
Y_0	CNAG_03872	UBP7	216.43	0.196	0.24209	0.68517
Y_0	CNAG_03873	CNAG_03873	2331.7	-0.037456	0.17055	0.93031
Y_0	CNAG_03874	CNAG_03874	650.87	0.30763	0.20267	0.37547
Y_0	CNAG_03875	CNAG_03875	77.663	-0.16996	0.19151	0.65308
Y_0	CNAG_03876	CNAG_03876	1222	-0.16665	0.11484	0.39941
Y_0	CNAG_03877	CNAG_03877	234.76	-0.12396	0.13518	0.63891
Y_0	CNAG_03878	CNAG_03878	400.2	1.257	0.40818	0.027796
Y_0	CNAG_03881	CNAG_03881	426.97	0.083315	0.16185	0.8104
Y_0	CNAG_03882	CNAG_03882	205.94	-0.026779	0.1894	0.95546
Y_0	CNAG_03883	CNAG_03883	514.66	-0.5277	0.17651	0.034324
Y_0	CNAG_03884	CNAG_03884	381.72	0.42732	0.11774	0.0071931
Y_0	CNAG_03885	CNAG_03885	559.13	-0.30087	0.10083	0.034567
Y_0	CNAG_03886	CNAG_03886	161.19	-0.19723	0.18234	0.5622
Y_0	CNAG_03887	CNAG_03887	291.25	-0.46247	0.12927	0.0080296
Y_0	CNAG_03888	CNAG_03888	202.11	0.41127	0.2632	0.35571
Y_0	CNAG_03889	CNAG_03889	129.68	-0.18149	0.14049	0.46763
Y_0	CNAG_03890	CNAG_03890	272.44	0.0042046	0.15248	0.99071
Y_0	CNAG_03891	CNAG_03891	11639	0.27254	0.15273	0.27202
Y_0	CNAG_03892	CNAG_03892	7562.8	-0.055016	0.19713	0.90616
Y_0	CNAG_03893	SDP102	306.86	0.1267	0.16417	0.70215
Y_0	CNAG_03894	PDR802	121.82	0.10179	0.45699	0.92971
Y_0	CNAG_03896	CNAG_03896	42.187	-0.15714	0.3559	0.84032
Y_0	CNAG_03897	CNAG_03897	411.24	-0.21871	0.18262	0.50606
Y_0	CNAG_03898	CNAG_03898	156.29	-0.4529	0.16986	0.064862
Y_0	CNAG_03899	CNAG_03899	352.9	0.35783	0.16583	0.16147
Y_0	CNAG_03900	CNAG_03900	185.53	-0.4588	0.14454	0.022105
Y_0	CNAG_03901	CNAG_03901	173.84	-0.031806	0.1844	0.94853
Y_0	CNAG_03902	RDS2	616.94	-0.14002	0.23374	0.78099
Y_0	CNAG_03903	CNAG_03903	832.81	0.38384	0.13743	0.051106
Y_0	CNAG_03904	CNAG_03904	1387.3	-0.10868	0.12924	0.67174
Y_0	CNAG_03905	CNAG_03905	159.02	-0.21296	0.22413	0.62114
Y_0	CNAG_03906	CNAG_03906	55.115	0.83313	0.31649	0.06888
Y_0	CNAG_03907	CNAG_03907	59.758	0.42486	0.28932	0.39225
Y_0	CNAG_03908	CNAG_03908	68.936	-0.038432	0.24415	0.95197
Y_0	CNAG_03909	CNAG_03909	71.831	-0.40728	0.192	0.16911
Y_0	CNAG_03910	ITR6	436.29	-0.11982	0.15389	0.69913
Y_0	CNAG_03911	CNAG_03911	143.51	-0.090699	0.18515	0.82153
Y_0	CNAG_03912	LPI5	75.571	-0.20901	0.30315	0.74045
Y_0	CNAG_03913	CNAG_03913	1278	-0.1192	0.17162	0.73818
Y_0	CNAG_03914	FZC14	115.28	-0.090683	0.16117	0.79507
Y_0	CNAG_03915	CNAG_03915	95.603	-0.25583	0.21349	0.50606
Y_0	CNAG_03916	CNAG_03916	553.03	-0.25122	0.19281	0.46238
Y_0	CNAG_03917	NUP75	210.4	-0.0066604	0.16238	0.98793
Y_0	CNAG_03918	SOG2	743.88	0.37932	0.13347	0.045933
Y_0	CNAG_03919	CNAG_03919	205.91	-0.30366	0.2124	0.40663
Y_0	CNAG_03920	IDP1	1461.5	0.15343	0.14253	0.56482
Y_0	CNAG_03921	CNAG_03921	326.29	-0.31898	0.30315	0.57485
Y_0	CNAG_03922	CNAG_03922	58.586	-0.094731	0.19594	0.82446
Y_0	CNAG_03923	CNAG_03923	109.24	-0.03039	0.17023	0.94696
Y_0	CNAG_03924	CNAG_03924	64.154	-0.038043	0.23619	0.95099
Y_0	CNAG_03925	CNAG_03925	138.45	-0.062679	0.17371	0.87308
Y_0	CNAG_03926	MAP1	682.38	0.0085437	0.16453	0.98596
Y_0	CNAG_03927	CNAG_03927	256.32	-0.40431	0.22473	0.2656
Y_0	CNAG_03928	CNAG_03928	198.86	0.23547	0.16588	0.41122
Y_0	CNAG_03929	CAS42	187.85	-0.098785	0.21501	0.83516
Y_0	CNAG_03930	CNAG_03930	245.09	-0.11241	0.1861	0.77909
Y_0	CNAG_03931	CNAG_03931	1336.9	0.058577	0.12384	0.82909
Y_0	CNAG_03932	RAD17	70.386	0.12416	0.22915	0.80253
Y_0	CNAG_03933	CNAG_03933	243.08	-0.39634	0.12646	0.024362
Y_0	CNAG_03934	CNAG_03934	11.372	0.67713	0.60275	0.54108
Y_0	CNAG_03935	NEP1	391.91	0.16737	0.17536	0.61971
Y_0	CNAG_03936	CNAG_03936	286.73	-0.1625	0.23986	0.74608
Y_0	CNAG_03937	CNAG_03937	288.26	-0.43135	0.18156	0.11289
Y_0	CNAG_03938	CPR2	140.58	0.40207	0.15101	0.065345
Y_0	CNAG_03939	CNAG_03939	728.5	-0.11002	0.17023	0.7608
Y_0	CNAG_03940	CNAG_03940	433.65	0.33399	0.20982	0.34513
Y_0	CNAG_03941	CNAG_03941	299.37	-0.38236	0.16913	0.13683
Y_0	CNAG_03942	CNAG_03942	884.01	0.10369	0.22315	0.83325
Y_0	CNAG_03944	CNAG_03944	3854.6	0.1053	0.15235	0.74004
Y_0	CNAG_03945	CNAG_03945	266.91	-0.26919	0.21445	0.48252
Y_0	CNAG_03946	GAL101	121.72	-0.17894	0.17455	0.58912
Y_0	CNAG_03948	CNAG_03948	676.62	0.32479	0.17375	0.24273
Y_0	CNAG_03949	PHO13	218.89	-0.62279	0.19951	0.025046
Y_0	CNAG_03950	CNAG_03950	1329.7	0.30101	0.13276	0.13526
Y_0	CNAG_03951	CNAG_03951	1781.3	-0.18316	0.14712	0.48809
Y_0	CNAG_03952	CNAG_03952	838.96	-0.082087	0.14969	0.80012
Y_0	CNAG_03953	CNAG_03953	451.24	-0.29518	0.12079	0.09929
Y_0	CNAG_03954	CNAG_03954	517.84	0.0084693	0.16252	0.98596
Y_0	CNAG_03955	CNAG_03955	71.426	-0.081952	0.22255	0.86978
Y_0	CNAG_03956	CNAG_03956	118.15	-0.099226	0.21828	0.83702
Y_0	CNAG_03957	CNAG_03957	533.21	-0.50852	0.12977	0.002879
Y_0	CNAG_03958	CNAG_03958	1006.8	-0.094271	0.18984	0.81719
Y_0	CNAG_03959	CNAG_03959	994.85	-0.039443	0.13633	0.9023
Y_0	CNAG_03960	CNAG_03960	181.69	-0.19682	0.19956	0.60695
Y_0	CNAG_03961	CNAG_03961	268.84	-0.28022	0.26278	0.56807
Y_0	CNAG_03962	CNAG_03962	156.58	0.29295	0.26798	0.55718
Y_0	CNAG_03963	OCA1	157.76	-0.1074	0.19699	0.80119
Y_0	CNAG_03964	CNAG_03964	639.76	-0.025193	0.14641	0.94854
Y_0	CNAG_03965	CNAG_03965	461.24	-0.43941	0.20032	0.15298
Y_0	CNAG_03966	CNAG_03966	228.69	0.51224	0.20679	0.093442
Y_0	CNAG_03967	CNAG_03967	441.98	-0.087333	0.21867	0.85679
Y_0	CNAG_03968	PAB2	748.96	0.013811	0.12695	0.96713
Y_0	CNAG_03971	CNAG_03971	4.1211	0.79206	0.73147	0.56149
Y_0	CNAG_03973	CNAG_03973	179.52	0.14499	0.18747	0.70107
Y_0	CNAG_03974	CNAG_03974	234.34	-0.29032	0.17125	0.30604
Y_0	CNAG_03975	CNAG_03975	1237.7	0.71434	0.25637	0.051819
Y_0	CNAG_03976	CNAG_03976	844.06	0.17522	0.16885	0.58322
Y_0	CNAG_03977	CNAG_03977	26.7	1.404	0.28496	6.9019e-5
Y_0	CNAG_03978	CNAG_03978	419.03	0.48214	0.14511	0.015156
Y_0	CNAG_03979	CNAG_03979	144.3	-0.35475	0.17	0.1792
Y_0	CNAG_03980	CNAG_03980	1.5758	-1.6532	1.0977	0.38023
Y_0	CNAG_03982	CNAG_03982	452.73	0.035375	0.15564	0.92802
Y_0	CNAG_03983	CNAG_03983	571.66	-0.20952	0.31854	0.75526
Y_0	CNAG_03984	YCH1	117.79	-0.27392	0.18225	0.3813
Y_0	CNAG_03985	GRX5	509.49	-0.48497	0.12605	0.0035975
Y_0	CNAG_03986	NAM9	416.52	0.017028	0.20104	0.97613
Y_0	CNAG_03987	CNAG_03987	509.56	-0.0062708	0.15895	0.98806
Y_0	CNAG_03988	CNAG_03988	96.558	-0.073509	0.22308	0.88519
Y_0	CNAG_03989	CNAG_03989	105.15	-0.14326	0.18212	0.69522
Y_0	CNAG_03990	CNAG_03990	65.85	-0.023246	0.15982	0.95449
Y_0	CNAG_03991	CNAG_03991	365.9	-0.18899	0.14865	0.47636
Y_0	CNAG_03992	CNAG_03992	599.75	-0.13763	0.22664	0.7778
Y_0	CNAG_03993	BIM1	52.718	0.081244	0.28231	0.90274
Y_0	CNAG_03994	CNAG_03994	436.2	-0.24449	0.31959	0.70557
Y_0	CNAG_03995	CNAG_03995	1278.6	0.6168	0.21658	0.0455
Y_0	CNAG_03996	GDA1	3879.8	0.35067	0.10962	0.021008
Y_0	CNAG_03997	CNAG_03997	10.753	1.081	0.73006	0.38916
Y_0	CNAG_03998	RLM1	311.91	0.64635	0.19299	0.013993
Y_0	CNAG_03999	CNAG_03999	118.94	-0.47411	0.18777	0.085409
Y_0	CNAG_04000	CNAG_04000	280.69	0.022848	0.19433	0.96336
Y_0	CNAG_04001	CNAG_04001	432.33	-0.34509	0.19162	0.2651
Y_0	CNAG_04002	RVS161	284.74	-0.5645	0.16238	0.010525
Y_0	CNAG_04003	CNAG_04003	239.85	0.15095	0.14357	0.57525
Y_0	CNAG_04004	CNAG_04004	8650.2	-0.093583	0.10865	0.6642
Y_0	CNAG_04005	CNAG_04005	266.54	-0.30652	0.12728	0.10619
Y_0	CNAG_04006	CNAG_04006	26.626	-0.067632	0.27911	0.92081
Y_0	CNAG_04007	CNAG_04007	2.2045	-0.54192	1.0322	0.80787
Y_0	CNAG_04008	CNAG_04008	169.21	0.24773	0.16842	0.3917
Y_0	CNAG_04009	CNAG_04009	335.15	0.20983	0.13235	0.34698
Y_0	CNAG_04010	CNAG_04010	219.13	-0.37266	0.15761	0.11381
Y_0	CNAG_04011	CNAG_04011	8616.1	-0.36229	0.14232	0.081825
Y_0	CNAG_04012	FZC18	117.29	-0.14433000000000001	0.18606	0.70026
Y_0	CNAG_04013	CNAG_04013	324.9	0.021666	0.1565	0.95599
Y_0	CNAG_04014	CNAG_04014	286.31	-0.059279	0.18132	0.88562
Y_0	CNAG_04015	CNAG_04015	7.9407	-0.54454	0.72912	0.71518
Y_0	CNAG_04016	ISP5	14.776	-0.25829	0.33072	0.69839
Y_0	CNAG_04017	CNAG_04017	1038.7	-0.53831	0.11436	1.6241e-4
Y_0	CNAG_04018	CNAG_04018	54.709	0.73565	0.23864	0.02761
Y_0	CNAG_04021	CNAG_04021	3607.4	-0.16646	0.14167	0.5147
Y_0	CNAG_04022	CNAG_04022	330.5	0.40012	0.13854	0.04173
Y_0	CNAG_04023	CNAG_04023	902.65	0.1976	0.13676	0.40165
Y_0	CNAG_04024	ITR5	31.516	-0.15456	0.294	0.80787
Y_0	CNAG_04025	CNAG_04025	75.338	-1.2633	0.33831	0.0051143
Y_0	CNAG_04026	CNAG_04026	72.054	0.061205	0.23037	0.91126
Y_0	CNAG_04027	CNAG_04027	3196.3	-0.12531	0.25063	0.81579
Y_0	CNAG_04028	CNAG_04028	2186.6	0.056627	0.34278	0.94921
Y_0	CNAG_04029	CNAG_04029	27.942	1.3018	0.5807	0.14079
Y_0	CNAG_04030	CNAG_04030	235.51	0.15052	0.20373	0.71758
Y_0	CNAG_04031	CNAG_04031	92.892	-0.41468	0.18106	0.12956
Y_0	CNAG_04032	CNAG_04032	916.72	-0.062821	0.13227	0.82823
Y_0	CNAG_04033	CNAG_04033	178.54	-0.16164	0.14852	0.56009
Y_0	CNAG_04034	CNAG_04034	188.1	-0.37896	0.13776	0.055681
Y_0	CNAG_04035	CNAG_04035	430.41	0.11179	0.14825	0.71129
Y_0	CNAG_04036	CNAG_04036	19.111	0.11461	0.28915	0.85819
Y_0	CNAG_04037	CNAG_04037	1217.4	-0.38819	0.19979	0.22058
Y_0	CNAG_04038	CNAG_04038	114.56	0.1177	0.28678	0.85227
Y_0	CNAG_04039	CNAG_04039	3991.3	-0.23846	0.16129	0.38977
Y_0	CNAG_04040	FPK1	2076	0.59165	0.18664	0.022328
Y_0	CNAG_04041	CNAG_04041	269.48	-0.21095	0.15216	0.42666
Y_0	CNAG_04042	CNAG_04042	472.13	0.30779	0.17391	0.27826
Y_0	CNAG_04043	CNAG_04043	605.58	-0.46545	0.20857	0.14325
Y_0	CNAG_04044	CNAG_04044	555.92	-0.17729	0.16658	0.56881
Y_0	CNAG_04045	CNAG_04045	407.15	-0.14317	0.21123	0.74608
Y_0	CNAG_04046	CNAG_04046	583.32	-0.12341	0.20059	0.77453
Y_0	CNAG_04047	CNAG_04047	180.71	-0.19527	0.2036	0.61776
Y_0	CNAG_04048	CNAG_04048	364.49	-0.028229	0.16387	0.94853
Y_0	CNAG_04049	PPP5	506.18	-0.11508	0.16889	0.74491
Y_0	CNAG_04050	CNAG_04050	1021.7	-0.49373	0.21844	0.13683
Y_0	CNAG_04051	CNAG_04051	351.64	0.24247	0.21896	0.55064
Y_0	CNAG_04052	CNAG_04052	123.91	0.039974	0.24202	0.94921
Y_0	CNAG_04053	CNAG_04053	671.17	-0.72652	0.20748	0.0098364
Y_0	CNAG_04054	CNAG_04054	7057.8	0.089348	0.12399	0.72784
Y_0	CNAG_04055	CNAG_04055	70.485	-0.324	0.20255	0.34149
Y_0	CNAG_04056	CNAG_04056	331.59	-0.089214	0.16084	0.79758
Y_0	CNAG_04062	CNAG_04062	965.45	0.17062	0.17446	0.60937
Y_0	CNAG_04063	CNAG_04063	199.52	-0.33589	0.15879	0.17049
Y_0	CNAG_04064	CNAG_04064	1339.4	0.33545	0.21898	0.36881
Y_0	CNAG_04065	CNAG_04065	97.935	-0.4111	0.20988	0.21568
Y_0	CNAG_04066	CNAG_04066	1737.4	0.091844	0.14855	0.77314
Y_0	CNAG_04067	CNAG_04067	277.78	-0.040685	0.19445	0.93488
Y_0	CNAG_04068	CNAG_04068	2682.3	0.36816	0.13169	0.050841
Y_0	CNAG_04069	PRP31	859.98	0.31974	0.13346	0.10889
Y_0	CNAG_04070	CNAG_04070	307.74	0.013561	0.24273	0.98596
Y_0	CNAG_04071	CNAG_04071	179.95	0.048156	0.18491	0.91275
Y_0	CNAG_04072	CNAG_04072	752.57	0.099128	0.18809	0.80747
Y_0	CNAG_04073	CNAG_04073	869.49	0.17851	0.14203	0.48203
Y_0	CNAG_04074	CNAG_04074	375.64	-0.1164	0.121	0.61674
Y_0	CNAG_04076	CNAG_04076	675.7	0.31241	0.26403	0.51085
Y_0	CNAG_04077	CNAG_04077	851.35	-0.052076	0.15728	0.88442
Y_0	CNAG_04078	CNAG_04078	534.29	0.30239	0.13924	0.15847
Y_0	CNAG_04079	CNAG_04079	249.01	0.055258	0.15937	0.87898
Y_0	CNAG_04080	CNAG_04080	578.4	-0.096074	0.14676	0.75618
Y_0	CNAG_04081	CNAG_04081	439.18	-0.48838	0.169	0.041666
Y_0	CNAG_04082	CNAG_04082	313.19	0.2098	0.18651	0.54049
Y_0	CNAG_04083	CNAG_04083	81.692	0.1145	0.18002	0.76713
Y_0	CNAG_04085	CNAG_04085	136.62	-0.19556	0.2548	0.70469
Y_0	CNAG_04086	CNAG_04086	12.932	-0.6425	0.38132	0.31015
Y_0	CNAG_04087	CNAG_04087	86.422	0.2128	0.28534	0.71536
Y_0	CNAG_04088	CNAG_04088	51.62	-0.39558	0.31745	0.4873
Y_0	CNAG_04089	CNAG_04089	403.87	-0.281	0.20265	0.42666
Y_0	CNAG_04090	ATF1	3049.3	0.4137	0.18784	0.15143
Y_0	CNAG_04091	CNAG_04091	17.866	0.14964	0.31951	0.83154
Y_0	CNAG_04092	CNAG_04092	71.151	-0.43689	0.19651	0.14614
Y_0	CNAG_04093	YRM103	50.369	-0.047787	0.33379	0.95501
Y_0	CNAG_04094	CNAG_04094	249.82	0.21425	0.2496	0.66517
Y_0	CNAG_04095	CNAG_04095	139.29	-0.077131	0.24772	0.89219
Y_0	CNAG_04096	CNAG_04096	41.496	-0.13743	0.1736	0.69396
Y_0	CNAG_04097	CNAG_04097	17.064	-0.08049	0.37591	0.9331
Y_0	CNAG_04098	PDR5-2	217.7	-0.43468	0.19333	0.13924
Y_0	CNAG_04099	CNAG_04099	0.77532	0.12411	1.5396	0.9767
Y_0	CNAG_04100	CNAG_04100	146.87	-0.39249	0.14543	0.06129
Y_0	CNAG_04101	CNAG_04101	666.1	-0.56906	0.21676	0.069668
Y_0	CNAG_04102	CNAG_04102	58.206	-0.49461	0.24739	0.20453
Y_0	CNAG_04103	CNAG_04103	300.86	-0.32571	0.34118	0.61971
Y_0	CNAG_04104	AKP3	402.15	-0.26805	0.3061	0.65877
Y_0	CNAG_04105	CNAG_04105	42686	-0.33193	0.20038	0.32052
Y_0	CNAG_04106	CNAG_04106	193.85	0.030824	0.21033	0.95449
Y_0	CNAG_04107	CNAG_04107	66.45	-0.01716	0.22211	0.97762
Y_0	CNAG_04108	PKP2	440.3	0.084829	0.16309	0.81011
Y_0	CNAG_04109	CNAG_04109	2.1193	1.1114	1.5797	0.73494
Y_0	CNAG_04110	CNAG_04110	258.49	0.18445	0.14245	0.46567
Y_0	CNAG_04111	CNAG_04111	189.85	0.38808	0.15874	0.099225
Y_0	CNAG_04112	CNAG_04112	182.9	0.60785	0.19246	0.02305
Y_0	CNAG_04113	PTP3	2433.7	0.044351	0.13293	0.88351
Y_0	CNAG_04114	CNAG_04114	2072	0.51801	0.21081	0.096799
Y_0	CNAG_04115	CNAG_04115	98.771	-0.2707	0.24546	0.55346
Y_0	CNAG_04116	CNAG_04116	12.804	-0.81933	0.49896	0.32532
Y_0	CNAG_04117	CNAG_04117	358.92	0.14086	0.14967	0.62534
Y_0	CNAG_04118	CTK1	271.13	0.13805	0.1304	0.57193
Y_0	CNAG_04119	ROM2	168.87	0.26941	0.18408	0.39418
Y_0	CNAG_04120	FCP1	337.17	0.30702	0.15802	0.22058
Y_0	CNAG_04121	CNAG_04121	2588.3	-0.042573	0.094787	0.8381
Y_0	CNAG_04122	CNAG_04122	78.501	-0.14182	0.18243	0.69965
Y_0	CNAG_04124	CNAG_04124	237.74	-0.57153	0.15676	0.006895
Y_0	CNAG_04126	CNAG_04126	2.6595	-0.12458	0.80298	0.95301
Y_0	CNAG_04127	CNAG_04127	367.72	0.081599	0.17682	0.83469
Y_0	CNAG_04128	CNAG_04128	144.2	0.49588	0.2447	0.1975
Y_0	CNAG_04129	CNAG_04129	103.59	0.46563	0.17368	0.063282
Y_0	CNAG_04130	CNAG_04130	3033.1	0.091631	0.18243	0.81532
Y_0	CNAG_04131	CNAG_04131	415.46	0.35363	0.11235	0.023599
Y_0	CNAG_04132	CNAG_04132	414.19	0.057788	0.14901	0.86149
Y_0	CNAG_04133	CNAG_04133	12.911	1.22	0.63926	0.23033
Y_0	CNAG_04136	CNAG_04136	1083.7	-0.12381	0.10807	0.5309
Y_0	CNAG_04137	CNAG_04137	245.84	-0.16817	0.14896	0.53905
Y_0	CNAG_04140	CNAG_04140	0.66099	0.38605	1.8708	0.93625
Y_0	CNAG_04141	CNAG_04141	294.59	0.18807	0.16926	0.54899
Y_0	CNAG_04142	CNAG_04142	301.58	-0.056718	0.27535	0.93626
Y_0	CNAG_04146	CNAG_04146	242.25	0.10716	0.18636	0.78967
Y_0	CNAG_04147	CNAG_04147	1037.4	-0.42195	0.23212	0.25947
Y_0	CNAG_04148	CNAG_04148	35.068	0.83424	0.24702	0.013208
Y_0	CNAG_04149	CNAG_04149	324.79	0.01428	0.18725	0.97797
Y_0	CNAG_04150	CNAG_04150	107.18	-0.0022911	0.13362	0.99417
Y_0	CNAG_04151	CNAG_04151	338.33	-0.1423	0.18031	0.69459
Y_0	CNAG_04152	CNAG_04152	66.492	-0.24246	0.19255	0.48114
Y_0	CNAG_04153	CNAG_04153	90.231	0.12169	0.15813	0.70361
Y_0	CNAG_04154	CNAG_04154	53.426	0.14086	0.16811	0.6732
Y_0	CNAG_04155	CNAG_04155	749.82	-0.47536	0.13615	0.010119
Y_0	CNAG_04156	CNAG_04156	535.68	-0.031746	0.14105	0.92903
Y_0	CNAG_04157	CNAG_04157	248.91	-0.078233	0.17533	0.8387
Y_0	CNAG_04158	HIRA	238.43	0.19891	0.15766	0.48058
Y_0	CNAG_04159	CNAG_04159	259.97	0.47701	0.19753	0.10497
Y_0	CNAG_04160	CNAG_04160	34.779	0.26838	0.21228	0.47998
Y_0	CNAG_04161	CNAG_04161	117.17	-0.45087	0.14748	0.029435
Y_0	CNAG_04162	PKA2	136.96	0.12806	0.15343	0.67476
Y_0	CNAG_04163	CNAG_04163	639.47	-0.10894	0.19586	0.79714
Y_0	CNAG_04164	CNAG_04164	173.16	0.11865	0.20122	0.78328
Y_0	CNAG_04165	CNAG_04165	181.87	-0.33704	0.16416	0.18924
Y_0	CNAG_04166	CNAG_04166	185.88	-0.15681	0.15285	0.58868
Y_0	CNAG_04167	CNAG_04167	386.27	0.11423	0.1493	0.70557
Y_0	CNAG_04168	CNAG_04168	834.35	0.14336	0.16369	0.65877
Y_0	CNAG_04169	CNAG_04169	303.56	0.047153	0.16605	0.90413
Y_0	CNAG_04170	CNAG_04170	158.35	0.798	0.35278	0.13655
Y_0	CNAG_04171	CNAG_04171	502.64	1.2427	0.23699	1.9765e-5
Y_0	CNAG_04172	CNAG_04172	102.4	0.52535	0.26905	0.21712
Y_0	CNAG_04173	CNAG_04173	123.27	0.096764	0.17716	0.80072
Y_0	CNAG_04174	PEX6	95.933	0.029363	0.16248	0.94629
Y_0	CNAG_04175	CNAG_04175	646.63	0.62662	0.32878	0.23101
Y_0	CNAG_04176	HSF2	227.71	0.58354	0.33314	0.28563
Y_0	CNAG_04177	CSN7	104.76	-0.5229	0.18916	0.054117
Y_0	CNAG_04178	CNAG_04178	392.67	-0.10577	0.12945	0.68158
Y_0	CNAG_04179	CNAG_04179	501.77	0.17734	0.18353	0.61482
Y_0	CNAG_04180	CNAG_04180	438.09	-0.11776	0.13757	0.66559
Y_0	CNAG_04181	CNAG_04181	591.23	0.10011	0.1474	0.74605
Y_0	CNAG_04182	CNAG_04182	315.3	-0.094565	0.17387	0.80145
Y_0	CNAG_04183	CNAG_04183	179.99	0.36902	0.15969	0.12543
Y_0	CNAG_04184	FZC47	87.271	-0.17742	0.21778	0.68259
Y_0	CNAG_04185	CNAG_04185	1115.8	0.1739	0.25927	0.74877
Y_0	CNAG_04186	CNAG_04186	85.422	0.17762	0.2792	0.76713
Y_0	CNAG_04187	GWT1	67.628	0.044491	0.23835	0.94382
Y_0	CNAG_04188	CNAG_04188	193.01	-0.33835	0.17321	0.21689
Y_0	CNAG_04189	CNAG_04189	1130.6	0.63914	0.14746	7.0382e-4
Y_0	CNAG_04190	TOP1	1352.9	0.039826	0.14387	0.90702
Y_0	CNAG_04191	CEX1	147.5	-0.12527	0.16407	0.70665
Y_0	CNAG_04192	CNAG_04192	1483.8	-0.1884	0.12401	0.37486
Y_0	CNAG_04193	CNAG_04193	1075.1	0.078472	0.20492	0.86378
Y_0	CNAG_04194	CNAG_04194	475.85	0.024779	0.1328	0.94382
Y_0	CNAG_04195	CNAG_04195	182.54	-0.28727	0.17243	0.31669
Y_0	CNAG_04196	CNAG_04196	325.36	-0.19481	0.13696	0.40983
Y_0	CNAG_04197	YAK1	181.1	0.034722	0.18439	0.94314
Y_0	CNAG_04198	CNAG_04198	293.95	-0.15446	0.17939	0.66435
Y_0	CNAG_04199	CNAG_04199	64.463	0.26171	0.23299	0.54108
Y_0	CNAG_04200	CNAG_04200	369.36	0.1765	0.16628	0.57031
Y_0	CNAG_04201	CNAG_04201	48.345	-0.024206	0.21496	0.96557
Y_0	CNAG_04202	CNAG_04202	890.04	-0.070769	0.1589	0.8387
Y_0	CNAG_04203	CNAG_04203	166.04	-0.15138	0.19177	0.69459
Y_0	CNAG_04204	CNAG_04204	666.1	-0.19291	0.17639	0.55718
Y_0	CNAG_04205	CNAG_04205	294.78	0.17697	0.14657	0.50166
Y_0	CNAG_04206	CNAG_04206	233.17	-0.33434	0.20575	0.33187
Y_0	CNAG_04207	CNAG_04207	308.26	0.26223	0.22346	0.51579
Y_0	CNAG_04208	CNAG_04208	109.61	0.096212	0.12017	0.68993
Y_0	CNAG_04209	CNAG_04209	101.84	-0.02194	0.22552	0.97209
Y_0	CNAG_04210	CNAG_04210	963.01	0.28396	0.23069	0.4932
Y_0	CNAG_04211	CNAG_04211	405.36	0.20396	0.17048	0.50646
Y_0	CNAG_04212	CNAG_04212	541.59	0.1723	0.12735	0.44112
Y_0	CNAG_04213	CNAG_04213	50.62	0.98223	0.38616	0.081973
Y_0	CNAG_04215	MET3	1200.2	0.50541	0.32799	0.36552
Y_0	CNAG_04216	CNAG_04216	21.787	0.14173	0.47702	0.89921
Y_0	CNAG_04217	PCK1	3787.8	0.88033	0.39899	0.15073
Y_0	CNAG_04218	CNAG_04218	24.511	-0.33191	0.33257	0.60168
Y_0	CNAG_04219	CNAG_04219	393.13	-0.077435	0.16114	0.82526
Y_0	CNAG_04220	CNAG_04220	162.91	-0.35029	0.13685	0.079487
Y_0	CNAG_04221	FBP26	184.66	-0.19493	0.13211	0.39087
Y_0	CNAG_04222	CNAG_04222	776.33	-0.21696	0.21314	0.59306
Y_0	CNAG_04223	CNAG_04223	10.185	-0.33792	0.38453	0.65747
Y_0	CNAG_04224	PSR1	310.75	0.3073	0.14868	0.18517
Y_0	CNAG_04225	CNAG_04225	81.646	-0.49145	0.18974	0.074308
Y_0	CNAG_04226	CNAG_04226	895.92	-0.21199	0.12357	0.29942
Y_0	CNAG_04227	CNAG_04227	156.42	0.62567	0.16833	0.0054041
Y_0	CNAG_04228	CNAG_04228	41.897	-0.12183	0.24287	0.81534
Y_0	CNAG_04229	CNAG_04229	117.55	-0.2834	0.16486	0.29734
Y_0	CNAG_04230	THI6	727.13	-0.15727	0.2073	0.70927
Y_0	CNAG_04231	CNAG_04231	47.709	0.19441	0.40291	0.82482
Y_0	CNAG_04232	CNAG_04232	278.86	-0.13101	0.1693	0.70101
Y_0	CNAG_04233	CNAG_04233	171.68	0.40251	0.21496	0.24124
Y_0	CNAG_04234	CNAG_04234	310.22	-0.062671	0.15917	0.85875
Y_0	CNAG_04235	CNAG_04235	529.9	-0.47476	0.13943	0.012315
Y_0	CNAG_04236	CNAG_04236	538.67	-0.058985	0.15383	0.86358
Y_0	CNAG_04237	CNAG_04237	53.889	-0.19701	0.35579	0.79799
Y_0	CNAG_04238	CNAG_04238	63.51	-0.25059	0.24407	0.58855
Y_0	CNAG_04239	CNAG_04239	320.09	-0.26946	0.19117	0.41542
