gene	geneName	baseMean	log2FC	stderror	padj
CNAG_01293	CNAG_01293	403.42	-0.0326	0.12245	0.91126
CNAG_01294	IPK1	74.963	-0.69074	0.19616	0.0085913
CNAG_01295	CNAG_01295	315.78	0.14968	0.12572	0.47978
CNAG_01296	CNAG_01296	651.44	0.037293	0.16081	0.92744
CNAG_01297	CNAG_01297	105.26	-0.15853	0.19855	0.67128
CNAG_01298	CNAG_01298	579.58	-0.19559000000000001	0.14045	0.39105
CNAG_01299	CNAG_01299	0.85949	-0.18629	1.5043	0.96459
CNAG_01300	CNAG_01300	5584.1	0.17715	0.11451	0.33034
CNAG_01301	CNAG_01301	975.94	0.077597	0.15183	0.80835
CNAG_01302	CNAG_01302	410.76	-0.18512	0.16238	0.50316
CNAG_01303	CNAG_01303	321.88	0.19793	0.13978	0.38053
CNAG_01304	CNAG_01304	342.76	0.072359	0.14252	0.81005
CNAG_01305	CNAG_01305	1188.6	0.35082	0.15895	0.13956
CNAG_01306	CNAG_01306	180.46	-0.89961	0.20148	4.4494e-4
CNAG_01307	CNAG_01307	425.18	-0.13226	0.22417	0.77158
CNAG_01308	CNAG_01308	903.89	-0.2794	0.18958	0.35663
CNAG_01309	CNAG_01309	367.24	-0.082354	0.14229	0.77777
CNAG_01310	CNAG_01310	602.79	-0.77986	0.21544	0.0066623
CNAG_01313	CNAG_01313	309.28	0.017137	0.15679	0.96744
CNAG_01314	PPP1	470.72	0.11709	0.14287	0.66007
CNAG_01315	CNAG_01315	255.8	-0.22177	0.14752	0.34653
CNAG_01316	RPA32	196.08	0.15149	0.22446	0.73091
CNAG_01317	CNAG_01317	406.77	-0.23168	0.1501	0.33104
CNAG_01318	CNAG_01318	303.29	-0.17739	0.15097	0.48659
CNAG_01319	PAC2	163.73	-0.67912	0.22503	0.029664
CNAG_01320	CNAG_01320	513.4	0.18627	0.10757	0.26796
CNAG_01321	CNAG_01321	1574.1	-0.091943	0.13923	0.73657
CNAG_01322	CNAG_01322	363.73	-0.51803	0.16186	0.019497
CNAG_01323	CNAG_01323	2150.1	0.094	0.13141	0.71087
CNAG_01324	CNAG_01324	53.062	-0.69608	0.42106	0.29303
CNAG_01325	CNAG_01325	167.73	0.70883	0.2689	0.066374
CNAG_01330	CNAG_01330	307.48	0.05577	0.11683	0.82414
CNAG_01331	CNAG_01331	326.19	0.039661	0.1272	0.89198
CNAG_01332	CNAG_01332	7663.5	0.082369	0.10938	0.69299
CNAG_01333	ALK1	5.021	-3.4225	1.0621	0.018449
CNAG_01334	CNAG_01334	41.623	-0.70141	0.33664	0.1659
CNAG_01335	CNAG_01335	60.78	-0.16521	0.44368	0.86872
CNAG_01336	CNAG_01336	100	0.13074	0.18371	0.71274
CNAG_01337	CNAG_01337	157.35	0.14945	0.23136	0.74201
CNAG_01338	CNAG_01338	820.06	-0.1183	0.13121	0.61872
CNAG_01339	CNAG_01339	467.98	0.055298	0.13295	0.84868
CNAG_01340	CNAG_01340	531.7	0.22956	0.16942	0.40733
CNAG_01341	ISP3	608.86	-0.090078	0.25399	0.87472
CNAG_01342	CNAG_01342	230.68	0.2574	0.11401	0.12757
CNAG_01343	CNAG_01343	223.93	0.30352	0.13888	0.14413
CNAG_01344	CNAG_01344	109.32	0.080704	0.24956	0.88717
CNAG_01345	CNAG_01345	458.6	0.24107	0.1131	0.15494
CNAG_01346	HPP2	133.02	-0.41955	0.16619	0.079995
CNAG_01347	CNAG_01347	645.42	-0.028882	0.1448	0.93773
CNAG_01348	CNAG_01348	401.43	0.29234	0.17539	0.28873
CNAG_01349	CNAG_01349	150.72	0.12714	0.18754	0.72875
CNAG_01350	RMD5	212.06	-0.16968	0.13385	0.44696
CNAG_01351	CNAG_01351	559.6	0.16124	0.084533	0.21429
CNAG_01352	CNAG_01352	480.25	-0.099503	0.1106	0.62009
CNAG_01353	CNAG_01353	810.7	-0.020782	0.12603	0.9493
CNAG_01354	CNAG_01354	13760	0.32271	0.3007	0.53522
CNAG_01355	CNAG_01355	311.92	-0.048546	0.15072	0.8874
CNAG_01356	CNAG_01356	114.15	-0.20016	0.15406	0.43247
CNAG_01357	SDP101	215.61	0.07034	0.16492	0.84349
CNAG_01358	CNAG_01358	154.68	-0.14769	0.18083	0.66171
CNAG_01359	CNAG_01359	3918.9	0.40364	0.1772	0.12363
CNAG_01360	CNAG_01360	816.12	-0.052791	0.12439	0.84448
CNAG_01361	CNAG_01361	4565.3	0.19505	0.10957	0.25253
CNAG_01362	CNAG_01362	301.68	-0.035408	0.11807	0.8963
CNAG_01363	CNAG_01363	317.26	0.045119	0.13669	0.88461
CNAG_01364	CNAG_01364	1073	0.33573	0.12769	0.067267
CNAG_01365	CNAG_01365	219.02	0.28744	0.22292	0.43789
CNAG_01367	CNAG_01367	2.1239	-0.59587	0.79818	0.696
CNAG_01368	CNAG_01368	282.5	0.29419	0.30183	0.58307
CNAG_01369	CNAG_01369	299.97	0.45928	0.27753	0.29271
CNAG_01370	CNAG_01370	118.59	0.37533	0.22044	0.27651
CNAG_01371	CRG2	166.57	-0.084656	0.19488	0.84172
CNAG_01372	CNAG_01372	210.25	-0.17995	0.17777	0.5635
CNAG_01373	CDC10	566.87	-1.5771	0.35932	5.8452e-4
CNAG_01375	ABP1	306.14	-0.5337	0.23384	0.12323
CNAG_01376	CNAG_01376	4482.2	-0.67543	0.18694	0.0067518
CNAG_01377	UBP13	407.48	-0.045431	0.12641	0.87383
CNAG_01378	STE24	206.88	-0.13986	0.16208	0.63768
CNAG_01379	CNAG_01379	1051.2	0.11966	0.10753	0.5172
CNAG_01380	CNAG_01380	160.79	8.0374e-4	0.20329	0.99894
CNAG_01381	CNAG_01381	276.82	0.16786	0.12919	0.43247
CNAG_01382	CNAG_01382	100.83	-0.041981	0.18909	0.93082
CNAG_01384	CNAG_01384	391.82	0.24824	0.17938	0.3946
CNAG_01385	GGT1	344.85	0.16861	0.11031	0.3363
CNAG_01386	CNAG_01386	116.6	0.59434	0.17793	0.013349
CNAG_01387	CNAG_01387	495.2	-0.35431	0.19725	0.24942
CNAG_01388	CNAG_01388	118.18	-0.73053	0.28915	0.079725
CNAG_01389	CNAG_01389	56.198	-4.5896	0.9806	2.2314e-4
CNAG_01390	CNAG_01390	1372.4	0.31617	0.095924	0.01491
CNAG_01391	CNAG_01391	1166	0.046916	0.12541	0.86821
CNAG_01392	CNAG_01392	109.71	0.37889	0.19052	0.18934
CNAG_01395	CNAG_01395	391.22	-0.10966	0.18281	0.76533
CNAG_01396	CNAG_01396	288.02	-0.031671	0.11163	0.90225
CNAG_01397	CNAG_01397	1542.6	0.30382	0.12282	0.087136
CNAG_01398	CNAG_01398	668.62	0.10887	0.096289	0.50769
CNAG_01399	CNAG_01399	232.89	0.19773	0.157	0.45056
CNAG_01400	CNAG_01400	1380.9	0.15310000000000001	0.13569	0.50923
CNAG_01401	CNAG_01401	138.08	0.33233	0.16704	0.18925
CNAG_01402	CNAG_01402	468.12	-0.32974	0.2264	0.36381
CNAG_01403	CNAG_01403	421.69	-0.047222	0.1563	0.89558
CNAG_01404	CNAG_01404	2093.3	0.38907	0.17486	0.13559
CNAG_01405	CNAG_01405	833.79	-0.27392	0.195	0.38557
CNAG_01406	CNAG_01406	141.32	-0.51922	0.24793	0.16332
CNAG_01408	CNAG_01408	320.69	-0.29692	0.13872	0.15265
CNAG_01411	CNAG_01411	91.175	0.20153	0.14294	0.38339
CNAG_01412	PAH1	367.92	-0.25785	0.18711	0.39689
CNAG_01413	PUB1	1984.2	0.27286	0.16152	0.28117
CNAG_01414	CNAG_01414	503.07	0.21277	0.153	0.3915
CNAG_01415	CNAG_01415	388.55	0.060216	0.10161	0.77005
CNAG_01416	CNAG_01416	380.97	0.16365	0.16937	0.58597
CNAG_01417	CNAG_01417	211.85	-0.25525	0.27302	0.60261
CNAG_01418	CNAG_01418	173.39	-0.34501	0.17125	0.18303
CNAG_01419	CNAG_01419	224.83	-0.15305	0.20253	0.69213
CNAG_01420	CNAG_01420	122.34	0.16346	0.17371	0.59924
CNAG_01421	CNAG_01421	143.16	0.083119	0.21818	0.86494
CNAG_01422	CNAG_01422	307.49	0.43763	0.19519	0.13162
CNAG_01423	CNAG_01423	444.73	-0.84736	0.18946	4.3574e-4
CNAG_01424	CNAG_01424	230.95	-0.64818	0.21139	0.027024
CNAG_01425	CNAG_01425	62.723	0.11118	0.2316	0.82349000000000006
CNAG_01426	CNAG_01426	287.22	0.11368	0.12928	0.62921
CNAG_01428	CNAG_01428	8971	0.13377	0.11269	0.48104
CNAG_01429	CNAG_01429	136	0.056607	0.21666	0.91333
CNAG_01430	CNAG_01430	189.53	-0.13431	0.12648	0.54096
CNAG_01431	HOB1	166.82	-0.098976	0.15488	0.74394
CNAG_01432	CNAG_01432	391.1	0.31552	0.12583	0.082035
CNAG_01435	CNAG_01435	916.85	0.035532	0.11171	0.88877
CNAG_01436	SIT4	249.93	0.11312	0.12508	0.61713
CNAG_01437	CNAG_01437	803.57	-0.050738	0.13446	0.8662
CNAG_01438	SWI6	70.016	-0.45175	0.31617	0.37488
CNAG_01439	CNAG_01439	349.53	0.12639	0.13918	0.61531
CNAG_01440	CNAG_01440	126.43	-0.062726	0.17946	0.8768
CNAG_01441	CNAG_01441	145.01	-0.65698	0.27773	0.10664
CNAG_01442	CNAG_01442	1192.8	0.0133	0.10992	0.96583
CNAG_01443	CNAG_01443	74.627	0.46986	0.16622	0.045504
CNAG_01444	RPB4	290.17	0.43551	0.16708	0.070081
CNAG_01445	APG9	266.72	0.35764	0.21560000000000001	0.29169
CNAG_01446	HSP12	7176.4	0.13746	0.17433	0.67555
CNAG_01448	CNAG_01448	204.62	-0.089036	0.18304	0.81903
CNAG_01451	CNAG_01451	704.11	0.010764	0.11332	0.97225
CNAG_01452	MAT3	96.426	0.17423	0.2222	0.67731
CNAG_01454	STE12alpha	11.904	-1.6756	1.3292	0.45018
CNAG_01455	RPL39alpha	7300	0.07757	1.6441	0.98831
CNAG_01456	CNAG_01456	38.22	0.08212	1.3747	0.98408
CNAG_01461	CNAG_01461	157.28	-0.41147	0.17982	0.12239
CNAG_01463	CNAG_01463	480.8	0.2769	0.17698	0.32419
CNAG_01464	FHB1	4480.9	0.61121	0.25746	0.10496
CNAG_01465	CNAG_01465	105.89	-0.40322	0.19348	0.1659
CNAG_01466	CNAG_01466	280.99	-0.5416	0.16796	0.018361
CNAG_01467	CNAG_01467	297.9	-0.87871	0.29038	0.029321
CNAG_01468	CNAG_01468	25.264	-0.34585	0.37569	0.60833
CNAG_01469	CNAG_01469	597.49	0.34177	0.10531	0.017368
CNAG_01470	CNAG_01470	450.78	-0.088919	0.17886	0.8151
CNAG_01471	CNAG_01471	170.55	0.18783	0.22102	0.64466
CNAG_01472	CNAG_01472	270.92	0.27347	0.14698	0.22876
CNAG_01473	CNAG_01473	81.959	0.10735	0.14783	0.706
CNAG_01474	CNAG_01474	104.75	0.43104	0.15035	0.042601
CNAG_01475	SMT1	622.95	0.24144	0.10547	0.12233
CNAG_01476	CNAG_01476	907.82	-0.39819	0.15943	0.083489
CNAG_01477	CNAG_01477	244.6	-0.07643	0.22879	0.88391
CNAG_01478	CNAG_01478	60.091	-0.09741	0.33883	0.90097
CNAG_01479	CNAG_01479	428.69	0.35324	0.23096	0.3363
CNAG_01480	CNAG_01480	4935.6	0.19514	0.1418	0.39766
CNAG_01481	CNAG_01481	209.7	0.15651	0.16551	0.59637
CNAG_01482	CNAG_01482	251.63	-0.092843	0.18032	0.80575
CNAG_01483	HPI1	184.51	-0.21319	0.12486	0.27497
CNAG_01485	CNAG_01485	347.82	0.36477	0.1954	0.22644
CNAG_01486	CNAG_01486	5882.7	0.20215	0.10562	0.21197
CNAG_01487	CNAG_01487	4.0617	-0.91981	0.82492	0.51581
CNAG_01489	CAS9	91.757	0.38321	0.18161	0.15951
CNAG_01490	CNAG_01490	272.8	0.28057	0.19354	0.36648
CNAG_01491	CNAG_01491	175.74	0.18067	0.2719	0.73573
CNAG_01492	CNAG_01492	657.27	-0.060691	0.18887	0.88778
CNAG_01493	CNAG_01493	2412.9	0.087148	0.18732	0.82849
CNAG_01494	CNAG_01494	69.988	0.1243	0.18998	0.73883
CNAG_01495	CNAG_01495	50.932	0.38473	0.53375	0.70833
CNAG_01496	PPT1	361.13	0.33642	0.16042	0.16267
CNAG_01497	CNAG_01497	110.21	0.41062	0.19962	0.17253
CNAG_01498	AKP2	118.07	0.38984	0.18329	0.15581
CNAG_01499	CNAG_01499	93.508	0.14439	0.22236	0.74089
CNAG_01500	CNAG_01500	9.2063	0.66939	0.54955	0.46604
CNAG_01501	CNAG_01501	89.24	0.33972	0.20525	0.29271
CNAG_01502	CNAG_01502	314.91	-0.03327	0.16325	0.93656
CNAG_01504	CNAG_01504	239.32	-0.021133	0.16236	0.96365
CNAG_01506	CNAG_01506	75.663	0.0028903	0.17385	0.99796
CNAG_01507	CNAG_01507	92.166	-0.26459	0.22423	0.48414
CNAG_01508	CNAG_01508	502.45	-0.15952	0.10617	0.34659
CNAG_01509	CNAG_01509	153.57	-0.14231	0.15513	0.60997
CNAG_01510	CNAG_01510	241	0.17542	0.16993	0.55585
CNAG_01511	CNAG_01511	32.157	0.58229	0.31038	0.22391
CNAG_01512	CNAG_01512	42.113	-0.46729	0.23033	0.17974
CNAG_01513	CNAG_01513	218.64	0.1913	0.13099	0.36188
CNAG_01518	PMU1	319.19	0.20901	0.11934	0.26179
CNAG_01519	EEP1	17.07	-0.10048	0.62546	0.95068
CNAG_01520	CNAG_01520	116.37	-1.4667	0.33319	5.5513e-4
CNAG_01521	CNAG_01521	114.5	-1.0595	0.74086	0.3747
CNAG_01522	CNAG_01522	592.46	-0.36247	0.36097	0.56692
CNAG_01523	HOG1	173.88	-0.010284	0.29057	0.99197
CNAG_01524	CNAG_01524	286.47	0.19524	0.51151	0.86471
CNAG_01525	CNAG_01525	99.441	0.29393	0.34003	0.637
CNAG_01526	CNAG_01526	1271.7	-0.75867	0.20106	0.0043726
CNAG_01527	CNAG_01527	27.552	0.33504	0.26175	0.44148
CNAG_01528	CNAG_01528	276.79	0.34927	0.20521	0.27653
CNAG_01529	CNAG_01529	646.83	0.26092	0.16849	0.32996
CNAG_01530	MGA2	1778.6	0.31625	0.13038	0.095555
CNAG_01531	CNAG_01531	185.48	-0.049424	0.15059	0.88502
CNAG_01532	INP52	161.11	-0.6012	0.24296	0.087136
CNAG_01533	CNAG_01533	100.13	-0.378	0.40642	0.60399
CNAG_01534	CNAG_01534	140.92	0.24754	0.2481	0.57084
CNAG_01535	CNAG_01535	469.83	0.26499	0.1863	0.37752
CNAG_01536	CNAG_01536	109.59	-0.58417	0.27782	0.16138
CNAG_01537	VAD1	210.98	-1.4118	0.33629	0.0011477
CNAG_01538	CNAG_01538	14.609	0.73588	0.55136	0.41543
CNAG_01539	CNAG_01539	536.97	-0.012491	0.46907	0.99564
CNAG_01540	CNAG_01540	20.784	0.43037	0.42552	0.5635
CNAG_01541	CNAG_01541	13.681	-0.33483	0.57606	0.77608
CNAG_01542	CNAG_01542	60.979	0.20519	0.20337	0.5646
CNAG_01543	CNAG_01543	155.85	-0.12302	0.25062	0.81696
CNAG_01544	CNAG_01544	1021.3	0.3539	0.15513	0.12327
CNAG_01545	CNAG_01545	384.78	-0.0097368	0.10505	0.97302
CNAG_01546	CNAG_01546	142.14	0.3662	0.22229	0.29524
CNAG_01547	CNAG_01547	404.96	0.56301	0.16991	0.014217
CNAG_01548	CNAG_01548	860.14	0.36275	0.15972	0.12512
CNAG_01549	CNAG_01549	467.25	-0.0048499	0.095857	0.98714
CNAG_01550	CNAG_01550	212.55	-0.050145	0.1321	0.86555
CNAG_01551	GAT201	1752.6	-0.38444	0.45013	0.64267
CNAG_01552	CNAG_01552	1150.2	0.16749	0.21031	0.67155
CNAG_01553	CNAG_01553	1038.9	0.34561	0.16721	0.16992
CNAG_01554	CNAG_01554	133.28	0.12623	0.30121	0.84742
CNAG_01555	CNAG_01555	139.76	0.056465	0.20485	0.90738
CNAG_01556	CNAG_01556	284.54	0.063595	0.20397	0.89198
CNAG_01557	CAM1	982.57	-0.017152	0.19931	0.97581
CNAG_01558	CNAG_01558	9210.2	0.61174	0.35495	0.27092
CNAG_01559	CNAG_01559	156.56	-0.087542	0.18832	0.8285
CNAG_01560	CNAG_01560	42.798	0.36908	0.81741	0.83388
CNAG_01561	CNAG_01561	150.46	0.11074	0.23692	0.82783
CNAG_01562	BLP4	908.63	-0.20788	0.60103	0.87823
CNAG_01563	HDA1	395.69	0.2509	0.20047	0.4531
CNAG_01564	CNAG_01564	421.95	-0.19213	0.48923	0.86096
CNAG_01565	CNAG_01565	495	0.11485	0.26171	0.83967
CNAG_01566	CNAG_01566	123.95	0.11069	0.19671	0.78467
CNAG_01567	CNAG_01567	23.625	0.12209	0.3754	0.88589
CNAG_01568	CNAG_01568	1222.7	0.41032	0.14759	0.050353
CNAG_01569	CNAG_01569	35.502	-0.3506	0.48527	0.70764
CNAG_01570	CNAG_01570	210.74	0.19169	0.2028	0.59657
CNAG_01571	CNAG_01571	329.92	0.23567	0.47388	0.8151
CNAG_01572	CDC25	37.368	0.0021042	0.5591	0.99894
CNAG_01573	RIF2	229.29	-0.61214	0.19786	0.025141
CNAG_01574	CNAG_01574	2301	0.22746	0.1122	0.18003
CNAG_01575	CNAG_01575	169.29	-0.21221	0.23802	0.62383
CNAG_01576	CNAG_01576	592.9	0.049605	0.1676	0.8977
CNAG_01577	CNAG_01577	4479.6	0.39572	0.1547	0.076284
CNAG_01578	CNAG_01578	343.22	-0.19027	0.25846	0.70041
CNAG_01579	CNAG_01579	155.34	-0.26383	0.17147	0.33328
CNAG_01580	SCP1	164.33	-0.46803	0.23289	0.18456
CNAG_01581	CNAG_01581	2.428	0.59516	1.092	0.79345
CNAG_01582	CNAG_01582	37.533	0.38544	0.31446	0.46256
CNAG_01583	CNAG_01583	797.12	0.068456	0.15617	0.83988
CNAG_01584	CNAG_01584	124.45	-0.38947	0.33964	0.50036
CNAG_01585	CNAG_01585	361.65	0.22867	0.22633	0.56399
CNAG_01586	CNAG_01586	2291.7	-0.071944	0.082467	0.63334
CNAG_01587	CNAG_01587	352.89	-0.41311	0.14507	0.043976
CNAG_01588	CNAG_01588	3062.4	0.28803	0.23902	0.47237
CNAG_01590	CNAG_01590	420.64	0.38709	0.14811	0.069412
CNAG_01591	CNAG_01591	179.24	-0.25155	0.20072	0.45282
CNAG_01592	STE14	60.316	0.28882	0.38315	0.69258
CNAG_01593	CNAG_01593	809.62	-0.01806	0.2371	0.97859
CNAG_01594	CNAG_01594	208.42	0.26246	0.22921	0.50109
CNAG_01595	CNAG_01595	166.52	-0.30776	0.31425	0.5805
CNAG_01596	CNAG_01596	1133.6	0.10976	0.28875	0.8654
CNAG_01597	CNAG_01597	157.14	-0.10809	0.2071	0.80254
CNAG_01598	CNAG_01598	398.41	0.0034316	0.29696	0.99832
CNAG_01599	CNAG_01599	411.85	0.4911	0.16136	0.028364
CNAG_01600	CNAG_01600	465.05	0.3952	0.55894	0.71504
CNAG_01601	CNAG_01601	436.64	0.077533	0.5066	0.95427
CNAG_01602	CNAG_01602	417.96	-0.42109	0.20838	0.18208
CNAG_01603	CNAG_01603	2078	0.21527	0.19985	0.53359
CNAG_01604	CNAG_01604	125.68	-0.7368	0.57732000000000006	0.44277
CNAG_01605	CNAG_01605	50.269	-0.84647	0.61407	0.39689
CNAG_01606	CNAG_01606	1.6708	-4.3853	1.2863	0.011362
CNAG_01607	TRX2	350.66	0.34578	0.36646	0.59771
CNAG_01608	CNAG_01608	666.54	-0.021769	0.15136	0.95714
CNAG_01609	CNAG_01609	523.22	0.036859	0.17858	0.93585
CNAG_01610	CNAG_01610	231.99	-0.53888	0.25917	0.16666
CNAG_01611	LIV8	182.97	0.28884	0.32214	0.62127
CNAG_01612	PSK202	95.164	0.31032	0.36611	0.64495
CNAG_01613	CNAG_01613	191.03	-0.27774	0.21227	0.42803
CNAG_01614	UBP10	355.91	0.28668	0.23459	0.46404
CNAG_01615	CNAG_01615	202.61	0.36803	0.26717	0.3971
CNAG_01616	CNAG_01616	435.83	-0.15069	0.24224	0.75281
CNAG_01619	CNAG_01619	269.38	0.29804	0.23696	0.45129
CNAG_01620	CNAG_01620	521.25	-0.72895	0.28631	0.07738
CNAG_01621	CNAG_01621	14953	0.099599	0.34841	0.90153
CNAG_01622	CNAG_01622	68.865	-0.056001	0.3171	0.94689
CNAG_01623	CNAG_01623	658.54	0.20992	0.17159	0.46341
CNAG_01624	CNAG_01624	69.624	0.18485	0.22495	0.65946
CNAG_01625	CNAG_01625	224.17	0.17746	0.12304	0.36954
CNAG_01626	ADA2	2009.2	-0.16859	0.14823	0.5044
CNAG_01627	CNAG_01627	177.1	0.8109	0.32738	0.08683
CNAG_01628	CNAG_01628	5697.8	0.060599	0.16143	0.86751
CNAG_01629	CNAG_01629	985.12	-0.080258	0.17171	0.82783
CNAG_01630	CNAG_01630	109.8	-0.24451	0.23419	0.5508
CNAG_01631	CNAG_01631	636.28	0.23443	0.13134	0.25183
CNAG_01632	CNAG_01632	298.17	-3.4261	0.58463	1.3061e-6
CNAG_01633	CNAG_01633	102.24	-0.3445	0.19475	0.25615
CNAG_01634	CNAG_01634	494.67	-0.27246	0.16235	0.28547
CNAG_01635	CNAG_01635	101.03	0.28246	0.20993	0.41114
CNAG_01636	CNAG_01636	290.24	0.2209	0.093973	0.10892
CNAG_01637	CNAG_01637	254.44	0.11571	0.15144	0.68714
CNAG_01638	CNAG_01638	85.126	0.077111	0.25277	0.8946
CNAG_01639	CNAG_01639	980.36	0.27588	0.16491	0.28681
CNAG_01640	CSF1	515.08	-0.055309	0.12148	0.8329
CNAG_01641	CNAG_01641	1059.5	-0.095163	0.11034	0.63768
CNAG_01642	CNAG_01642	706.59	-0.65047	0.19151	0.011689
CNAG_01643	CNAG_01643	300.93	0.29137	0.19748	0.35647
CNAG_01644	MLN4	295.45	0.017143	0.15598	0.96744
CNAG_01645	CNAG_01645	88.809	0.14095	0.18513	0.68845
CNAG_01646	CNAG_01646	129.22	0.066496	0.19622	0.88137
CNAG_01647	CNAG_01647	371.72	0.078858	0.12058	0.73883
CNAG_01648	H4	8031.7	0.23814	0.12593	0.21891
CNAG_01649	CNAG_01649	158.38	-0.41712	0.22877	0.23971
CNAG_01650	MRPL7	387.5	0.30822	0.11315	0.056225
CNAG_01651	CNAG_01651	25.505	0.17634	0.3104	0.7825
CNAG_01652	PNG1	392.85	0.11934	0.1368	0.63334
CNAG_01653	CIG1	718.08	0.51435	0.35743	0.37081
CNAG_01654	CAS34	611.52	0.23439	0.10862	0.14978
CNAG_01655	CNAG_01655	467.93	0.25969	0.14114	0.23477
CNAG_01656	CNAG_01656	2.0292	-0.61554	0.87186	0.71511
CNAG_01657	CNAG_01657	779.19	0.13217	0.16287	0.66327
CNAG_01658	CNAG_01658	364.79	-0.042514	0.14106	0.89572
CNAG_01659	CNAG_01659	214.45	-0.20568	0.14333	0.37243
CNAG_01660	GCN3	256.25	0.18129	0.10136	0.25152
CNAG_01663	CNAG_01663	62.897	-1.5626	0.45361	0.010475
CNAG_01664	CNAG_01664	151.55	-0.78146	0.30403	0.074567
CNAG_01665	CNAG_01665	710.26	-0.22566	0.18303	0.45936
CNAG_01666	CNAG_01666	771.78	0.19943	0.13976	0.37567
CNAG_01667	COQ2	394.8	-1.0615	0.29667	0.0073412
CNAG_01668	CNAG_01668	8.8744	0.029254	0.53002	0.98549
CNAG_01669	CNAG_01669	116.04	-0.043277	0.18033	0.92411
CNAG_01670	CNAG_01670	828.09	0.36492	0.1925	0.21755
CNAG_01671	CNAG_01671	12.474	-0.23651	0.3709	0.74444
CNAG_01672	CNAG_01672	65.954	-1.1308	0.56172	0.18364
CNAG_01673	CNAG_01673	667.79	-0.48877	0.15773	0.024922
CNAG_01674	CNAG_01674	26.088	-0.083823	0.29009	0.90053
CNAG_01675	CNAG_01675	77.165	0.30804	0.28441	0.53033
CNAG_01676	CNAG_01676	450.96	0.20818	0.096477	0.14978
CNAG_01677	CNAG_01677	373.73	0.20123	0.15658	0.43915
CNAG_01678	NHA1	517.39	-0.05176	0.11429	0.83365
CNAG_01679	CNAG_01679	984.36	0.19706	0.11686	0.28226
CNAG_01680	CNAG_01680	10.137	-0.4498	0.50295	0.62182
CNAG_01681	FCY2	390.47	0.061603	0.16259	0.86583
CNAG_01682	CNAG_01682	1514.5	0.064286	0.12382	0.80334
CNAG_01683	STL1	2494.1	0.32359	0.13508	0.10064
CNAG_01686	CNAG_01686	401.79	-0.024474	0.2616	0.9728
CNAG_01687	CNAG_01687	1093.8	-0.14739	0.14564	0.5635
CNAG_01688	CNAG_01688	568.35	0.14003	0.081268	0.27103
CNAG_01689	CNAG_01689	374.28	0.11906	0.16788	0.71389
CNAG_01690	CNAG_01690	169.9	0.1331	0.17864	0.69686
CNAG_01691	CNAG_01691	367.42	-0.27999	0.17191	0.30086
CNAG_01692	UBA3	213.54	0.18843	0.18207	0.55479
CNAG_01693	CNAG_01693	198.62	-0.14233	0.12501	0.50396
CNAG_01694	CNAG_01694	495.72	-0.56311	0.22658	0.085154
CNAG_01695	CNAG_01695	268.26	0.28487	0.25448	0.51293
CNAG_01696	CNAG_01696	2608.1	-0.34912	0.1716	0.17845
CNAG_01697	CSN1201	121.66	0.28623	0.19055	0.3466
CNAG_01698	CNAG_01698	452.05	0.10953	0.11887	0.60799
CNAG_01699	CNAG_01699	49.866	0.36659	0.23096	0.31555
CNAG_01701	CNAG_01701	433.47	-0.14952	0.14507	0.5562
CNAG_01702	CNAG_01702	186.22	0.22586	0.16546	0.4032
CNAG_01703	CNAG_01703	164.15	0.54424	0.14044	0.0031419
CNAG_01704	IRK6	1839.8	0.10401	0.11613	0.62169
CNAG_01706	CNAG_01706	30.351	0.029634	0.44253	0.98269
CNAG_01707	CRG3	304.71	0.069781	0.19939	0.87679
CNAG_01708	GAT7	319.02	-0.23007	0.15984	0.37073
CNAG_01709	CNAG_01709	1693.9	0.13747	0.13316	0.55585
CNAG_01710	CNAG_01710	29.832	-0.21449	0.50806	0.84562
CNAG_01711	CNAG_01711	518.85	0.19213	0.25156	0.68714
CNAG_01712	CNAG_01712	248.65	-0.076087	0.11867	0.74306
CNAG_01713	CNAG_01713	2201.8	-0.015509	0.16336	0.97225
CNAG_01714	CNAG_01714	6.6544	0.10011	0.64034	0.95198
CNAG_01715	CNAG_01715	1412	-0.18755	0.14655	0.44148
CNAG_01716	CNAG_01716	497.13	0.11002	0.09147	0.47377
CNAG_01717	CNAG_01717	272.32	0.58722	0.21145	0.050603
CNAG_01718	CNAG_01718	304.92	-0.013158	0.13096	0.96992
CNAG_01719	CNAG_01719	240.43	0.28641	0.14082	0.17845
CNAG_01720	VPS23	77.319	0.015733	0.27593	0.9849
CNAG_01721	HEM3	1610.5	0.21572	0.13791	0.32429
CNAG_01722	CNAG_01722	432.79	0.0772	0.20979	0.87043
CNAG_01723	CNAG_01723	330.26	-0.2549	0.13516	0.22086
CNAG_01725	CNAG_01725	229.68	0.39623	0.1388	0.043428
CNAG_01726	CNAG_01726	331.76	-0.51342	0.13954	0.0057479
CNAG_01727	CNAG_01727	25348	0.11306	0.19697	0.78032
CNAG_01728	CNAG_01728	143.02	0.027795	0.27029	0.96915
CNAG_01729	CNAG_01729	1141.9	-0.27659	0.13339	0.16823
CNAG_01730	STE7	43.361	-1.0154	0.3814	0.063188
CNAG_01731	CNAG_01731	166.81	-0.14636	0.18628	0.6765
CNAG_01732	CNAG_01732	103.49	-0.083667	0.30746	0.90866
CNAG_01733	CNAG_01733	667.5	-0.053837	0.2832	0.94127
CNAG_01734	CNAG_01734	1101.6	-0.3513	0.16234	0.14891
