"","1","5b","15","19","29b","33","43","47"
"CNAG_04815",0.138857864103541,-0.575969768214748,-0.124196410407444,0.192864262003319,-0.37997492534528,0.225568567902398,0.34908932721425,0.173761082743962
"CNAG_03625",-0.204831415961253,0.358844909839803,0.306446095425169,-0.272672015117392,0.0501474410314273,0.329114452516116,-0.548015185225351,-0.0190342825085219
"CNAG_00895",0.0967846086484547,0.132128933772505,-0.0180620448765119,0.67277995866981,0.00391231466103736,-0.332508491539739,-0.292100015153823,-0.262935264181738
"CNAG_06390",-0.231796380935158,0.000301072823001292,0.228217689694111,-0.193991750442938,-0.111987812257194,0.649586768950527,-0.401614854241845,0.0612852664094969
"CNAG_03995",-0.00988622343441747,0.766628981355503,-0.0796083885562879,-0.0632275550152652,-0.0204742714231809,-0.309564997216569,-0.204819741489542,-0.0790478042202398
"CNAG_03082",-0.249287312875558,-0.485064660143734,-0.225319794312088,-0.0315058037595435,0.101505562159542,0.0335855313435971,0.514275147146627,0.341811330441157
"CNAG_02531",0.0519279200772589,0.0826494798675457,0.393990938351017,-0.210423338988901,0.162131119859335,0.281706471455098,-0.641186839861062,-0.120795750760296
"CNAG_05502",-0.216297532614743,0.101624450112191,0.451767948702611,-0.434697498930695,0.27404777871379,0.138412677768624,-0.41716493324782,0.102307109496042
"CNAG_03402",-0.388033415752354,0.234294819350547,0.190898337954978,-0.00965235842722123,0.187981544446105,0.410024555219723,-0.519348521191725,-0.106164961600046
"CNAG_01172",-0.317922593110064,0.0111384576683164,0.574781006172561,-0.201613932905525,0.215687248319803,0.250434308080654,-0.270909198869418,-0.261595295356326
"CNAG_01599",0.180096867364654,0.49126799057149,-0.308088155542295,0.221676651477749,-0.281620093983069,-0.457572241989391,0.125158145043359,0.02908083705751
"CNAG_07822",-0.216820330366769,0.169138336283329,0.386486167098827,-0.179401592989284,0.208674655208544,0.299734012912893,-0.562219987170074,-0.105591260977468
"CNAG_01653",0.428158651315739,-0.163624265984211,0.466118018142973,0.183048421573247,-0.368780223000647,-0.163980000032018,-0.294008304799778,-0.0869322972153057
"CNAG_03671",-0.281513539454842,0.184358908272091,0.432474921038478,-0.222042792409798,0.266738009457336,0.256342414532818,-0.436346725558255,-0.200011195877828
"CNAG_04217",0.0797064903487694,-0.034954851419819,0.554065855347394,0.382631027046806,-0.198448572901999,-0.185664894290106,-0.318744774198892,-0.278590279932152
"CNAG_04857",0.0863069823825846,0.202873348564398,0.351712517690602,0.417823463043965,-0.173299123401811,-0.312976889842605,-0.479854927424929,-0.0925853710122055
"CNAG_00890",0.0398233211215748,0.630179834507464,0.160979798890995,0.0840664509542792,-0.0454162712469897,-0.200218878647732,-0.417281087957288,-0.252133167622306
"CNAG_04867",-0.010146614747077,-0.522774606828051,-0.0756281457460535,0.0177025107327839,-0.321826373109598,0.214614562815685,0.487110537469892,0.21094812941242
"CNAG_05641",-0.170763957971735,0.172399257476067,-0.195720296057581,-0.0818637882204234,0.136153214933743,-0.232550096482443,0.667213526674072,-0.294867860351696
"CNAG_02137",0.418759251138196,0.214943708817495,0.246845954555134,0.132687111477849,-0.295774523467223,-0.226889757571736,-0.517618547929949,0.0270468029802329
"CNAG_02674",0.0744568148228826,-0.0573718114258686,0.297582804011746,0.357347658988973,-0.297846263898673,-0.225476886781667,-0.481389299789088,0.332696984071696
"CNAG_03500",0.102126779175841,0.57303707491779,-0.0671138374279758,0.239554507444296,-0.172742563716422,0.0448368463489395,-0.445954917023016,-0.273743889719456
"CNAG_00930",0.26568820460062,-0.0507433731996869,0.357261199712473,0.228966317509489,-0.277889316693946,0.000631311916350796,-0.606277419840367,0.0823630759950706
"CNAG_01564",-0.292209543693386,-0.145038156900076,-0.030464244690604,-0.0288932098924755,0.516251430269594,0.461522406059406,-0.240019669134353,-0.241149012018109
"CNAG_06276",-0.103845330447578,0.65828662040414,0.0909804959608635,-0.110682114584244,0.144413477767548,-0.148974715381413,-0.426281178659754,-0.103897255059561
"CNAG_03725",0.0156312884367722,-0.685339865278842,-0.121927589984931,-0.0659353624261136,0.112942819918043,0.205800069455082,0.340954468049736,0.197874171830255
"CNAG_06207",-0.153874923406669,0.345677637939351,0.228458301817218,0.443373739663928,-0.0692375622510717,-0.248122132389259,-0.486186956531736,-0.0600881048417676
"CNAG_01969",-0.162318557988181,-0.381354700767734,-0.200545898120565,-0.288050734891439,0.171021472040227,0.00739511834444162,0.495299991231371,0.358553310151881
"CNAG_01530",0.135793038756319,-0.0345359098738687,0.0935048847685671,0.239853322846379,-0.453745252383323,-0.498799756824038,0.364095995870967,0.153833676838998
"CNAG_07959",0.135352789426079,-0.460512665018669,0.136403868057661,-0.0902381660274489,0.022423559391699,0.462181980642338,-0.42088566954844,0.215274303076788
"CNAG_00726",-0.167180965208833,-0.465963223804525,-0.130422301636134,-0.207014587456021,0.321463264832971,0.0321503907263967,0.525050262265931,0.0919171602802153
"CNAG_04570",-0.0279926514245634,0.571788404695647,0.111379708033075,-0.0264575148509625,0.0820841048503027,-0.0175752267023341,-0.573313073721583,-0.119913750879576
"CNAG_06717",-0.31002279153588,0.51008830447073,0.175643484304778,-0.16340410288749,0.197846474956386,0.198339105700344,-0.376926233564983,-0.231564241443884
"CNAG_02850",0.00634091499094325,-0.0481959866594419,-0.129549540276418,-0.67213028820391,0.380563181056365,0.149261942079088,0.156521859172489,0.157187917840885
"CNAG_05699",0.145638860334476,0.214155438702261,0.344425154366513,0.355258192232228,-0.371643222892971,-0.105524605997545,-0.456743643875384,-0.125566172869582
"CNAG_01524",0.0306211179221414,-0.320450818326958,-0.113891944397532,-0.0105221274834797,0.43567702404939,0.421973617907742,0.00355890110563806,-0.446965770776941
"CNAG_01585",-0.190399146886019,-0.545980449199371,-0.20430698553456,0.0133159078130216,0.209255789560434,0.172943612708881,0.474386438664155,0.0707848328734624
"CNAG_01595",-0.137892392029459,-0.0122089179094678,-0.182467772375485,-0.303250689075575,0.396377868126247,0.56687268074946,-0.201920661050797,-0.125510116434922
"CNAG_04626",0.333049324347167,0.527213581649027,0.163965666938766,-0.111879574786319,-0.17100980081613,-0.288476737896826,-0.354436316680568,-0.0984261427551134
"CNAG_03789",0.362138425592087,-0.419794052854624,0.0209467355632418,0.039813381066236,0.0415074939083686,0.452587165727332,-0.382954997790966,-0.114244151211674
"CNAG_01464",0.150249846816645,0.0825536625911347,0.152328302859227,0.591581263404346,-0.351148214578253,-0.156435952871059,-0.3216255310541,-0.147503377167938
"CNAG_01815",-0.0306072693259836,0.676197586753922,0.011302371024664,-0.0997692948067908,0.0592208601467519,-0.0845749884310258,-0.430964832412677,-0.100804432948856
"CNAG_04486",0.330866350339409,-0.16579324879492,0.270199421243539,0.466871398387511,-0.300153953035652,-0.22498204225549,-0.0597642794972622,-0.317243646387134
"CNAG_01272",-0.262114490964068,-0.334335529867888,0.0390679054593885,-0.179014410880605,0.619169091904935,0.105379224897719,0.1842389243987,-0.172390714948182
"CNAG_05313",0.239344514403138,0.592090106796586,-0.0442913717324256,0.0573380315546714,-0.236435570044659,-0.263679488173764,-0.36164587477929,0.0172796519757394
"CNAG_06008",0.324301118824394,-0.496626368766862,-0.318782554655987,0.151966169671907,-0.172915093529692,0.00415393026451572,0.376018370138389,0.13188442805334
"CNAG_00800",-0.319483380353924,-0.249334656373808,-0.279319928876206,-0.255348422731815,0.343889626200403,0.162741796130841,0.425524258722441,0.171330707282067
"CNAG_02024",0.159948769458933,0.518059100054113,0.0758505604167086,0.290052616114816,-0.307677410031959,-0.247897647171889,-0.28427399214521,-0.20406199669551
"CNAG_01907",0.0203105802312464,0.163691693475718,0.383219798986369,0.33972894060402,-0.251064924380812,0.0366994889573879,-0.531251760700412,-0.161333817173514
"CNAG_02323",0.206806078322808,0.443928668083838,0.263904659997811,0.0598902593968855,-0.00653115341097266,-0.171799181582051,-0.416856097107509,-0.379343233700808
"CNAG_02339",0.190199919766163,-0.101252304351516,0.350891746032335,0.127517979174756,-0.133388736655961,0.331976899265604,-0.544464713981523,-0.221480789249857
"CNAG_07751",-0.284057615590608,0.180109391057966,0.292335685876331,-0.269270563188428,0.283510942672102,0.293204677709205,-0.469775423918923,-0.0260570946176397
"CNAG_04657",0.0400949207775714,-0.569988704704988,-0.259797589112555,-0.0203345643026811,0.143012132914681,0.0509807508718012,0.467699727089403,0.148333326466766
"CNAG_06902",0.0879472544044182,0.161122813976879,0.384473411263206,0.407592822140217,-0.248515913245917,-0.118001005370782,-0.38687526150801,-0.287744121660013
"CNAG_07557",0.0929137606299282,-0.301343887737744,0.361690806869937,0.211368425379469,-0.295804387881885,-0.236403877331105,-0.25013047626974,0.417709636341142
"CNAG_05309",0.147163382478162,-0.287681644799566,-0.268881439561151,-0.0180374289459682,-0.331705643911048,0.0325329380115615,0.587875323721821,0.138734513006181
"CNAG_05727",-0.129596037021978,-0.296385429324104,-0.312832390343629,-0.321935175666965,0.161548815399835,0.130374615410776,0.322433985157717,0.446391616388348
"CNAG_05548",-0.111439631663355,-0.369706331833479,-0.21752754997859,-0.189292609103668,0.151494663983338,0.0395105043266977,0.62382308333005,0.0731378709390045
"CNAG_00719",-0.0835485407266194,0.644648123722643,0.0475797298982705,0.01959642386129,-0.342392361755609,-0.16577754131496,-0.252355284875426,0.132249451190412
"CNAG_05576",0.0494879196273015,-0.0648123539457668,0.22971669021929,0.614748031534243,-0.167542680657254,-0.125644932009209,-0.380218210720948,-0.155734464047654
"CNAG_05009",0.428805268237523,-0.327413604720738,-0.00343690809184061,0.163620649571263,-0.159448703644692,0.284694290947172,-0.466292822338869,0.0794718300401795
"CNAG_00853",0.277481161540837,-0.14737253567124,-0.0469880647287582,0.17989073481225,-0.0400654265079456,0.469401576699461,-0.506273842279187,-0.186073603865422
"CNAG_03906",0.169202932217503,0.12000110733409,0.274608487027597,0.313268284382129,-0.321184158974303,-0.15066779116276,-0.535299737455296,0.130070876631041
"CNAG_03775",0.247022799097115,0.46346067225825,0.180152385023595,0.03282345045114,-0.102932849285892,-0.242709396521152,-0.510889398056788,-0.0669276629662701
"CNAG_05190",-0.391860182138188,0.341232156666116,0.156390059233372,-0.298018340685151,0.230742543367882,0.31111377999984,-0.33086106584638,-0.0187389505974895
"CNAG_07566",0.00561101704228406,0.335755555642765,0.299777570060864,-0.182258806403049,-0.0428928586651276,0.251329354778417,-0.577618866608729,-0.0897029658474224
"CNAG_06455",0.0404221133156248,0.645802009967689,0.137503207555934,-0.0782216055776974,-0.0289604727427282,-0.30604072362045,-0.298108399858318,-0.112396129040057
"CNAG_05000",-0.265364206610329,-0.291950158504577,0.222956715973217,-0.0101508119863549,0.0433775429537686,0.505824249494403,-0.38064896336947,0.175955632049343
"CNAG_03674",0.0565038835863341,0.68761968178347,-0.020106419599994,-0.0115823673695772,-0.277215475482901,-0.0919031854922014,-0.266076900288184,-0.0772392171369489
"CNAG_04307",0.242791060767337,-0.242128656022185,0.124515341554218,-0.0969827028477335,0.0663701208745602,0.475053720364656,-0.509529302190218,-0.0600895825006376
"CNAG_04496",0.252232762511437,0.121875670730709,0.188802399935644,0.433523146077776,-0.259489119172905,-0.0229000674158906,-0.430524725774489,-0.283520066892286
