"","x"
"1154","CNAG_06240"
"1155","CNAG_06241"
"1156","CNAG_06242"
"1157","CNAG_06246"
"1158","CNAG_06250"
"1159","CNAG_06265"
"1160","CNAG_06272"
"1161","CNAG_06276"
"1162","CNAG_06278"
"1163","CNAG_06281"
"1164","CNAG_06282"
"1165","CNAG_06285"
"1166","CNAG_06294"
"1167","CNAG_06301"
"1168","CNAG_06307"
"1169","CNAG_06309"
"1170","CNAG_06310"
"1171","CNAG_06311"
"1172","CNAG_06320"
"1173","CNAG_06323"
"1174","CNAG_06336"
"1175","CNAG_06337"
"1176","CNAG_06338"
"1177","CNAG_06339"
"1178","CNAG_06343"
"1179","CNAG_06346"
"1180","CNAG_06351"
"1181","CNAG_06365"
"1182","CNAG_06369"
"1183","CNAG_06370"
"1184","CNAG_06371"
"1185","CNAG_06382"
"1186","CNAG_06384"
"1187","CNAG_06389"
"1188","CNAG_06392"
"1189","CNAG_06407"
"1190","CNAG_06409"
"1191","CNAG_06414"
"1192","CNAG_06422"
"1193","CNAG_06424"
"1194","CNAG_06427"
"1195","CNAG_06428"
"1196","CNAG_06439"
"1197","CNAG_06440"
"1198","CNAG_06441"
"1199","CNAG_06443"
"1200","CNAG_06444"
"1201","CNAG_06455"
"1202","CNAG_06465"
"1203","CNAG_06469"
"1204","CNAG_06470"
"1205","CNAG_06473"
"1206","CNAG_06490"
"1207","CNAG_06493"
"1208","CNAG_06500"
"1209","CNAG_06501"
"1210","CNAG_06508"
"1211","CNAG_06516"
"1212","CNAG_06517"
"1213","CNAG_06525"
"1214","CNAG_06526"
"1215","CNAG_06544"
"1216","CNAG_06548"
"1217","CNAG_06550"
"1218","CNAG_06554"
"1219","CNAG_06566"
"1220","CNAG_06573"
"1221","CNAG_06590"
"1222","CNAG_06606"
"1223","CNAG_06614"
"1224","CNAG_06624"
"1225","CNAG_06631"
"1226","CNAG_06635"
"1227","CNAG_06637"
"1228","CNAG_06647"
"1229","CNAG_06651"
"1230","CNAG_06657"
"1231","CNAG_06658"
"1232","CNAG_06674"
"1233","CNAG_06675"
"1234","CNAG_06681"
"1235","CNAG_06693"
"1236","CNAG_06694"
"1237","CNAG_06695"
"1238","CNAG_06703"
"1239","CNAG_06712"
"1240","CNAG_06717"
"1241","CNAG_06724"
"1242","CNAG_06727"
"1243","CNAG_06728"
"1244","CNAG_06747"
"1245","CNAG_06751"
"1246","CNAG_06754"
"1247","CNAG_06757"
"1248","CNAG_06758"
"1249","CNAG_06760"
"1250","CNAG_06761"
"1251","CNAG_06762"
"1252","CNAG_06765"
"1253","CNAG_06772"
"1254","CNAG_06780"
"1255","CNAG_06784"
"1256","CNAG_06785"
"1257","CNAG_06786"
"1258","CNAG_06792"
"1259","CNAG_06795"
"1260","CNAG_06825"
"1261","CNAG_06832"
"1262","CNAG_06833"
"1263","CNAG_06835"
"1264","CNAG_06836"
"1265","CNAG_06839"
"1266","CNAG_06849"
"1267","CNAG_06860"
"1268","CNAG_06862"
"1269","CNAG_06884"
"1270","CNAG_06887"
"1271","CNAG_06892"
"1272","CNAG_06896"
"1273","CNAG_06897"
"1274","CNAG_06898"
"1275","CNAG_06902"
"1276","CNAG_06908"
"1277","CNAG_06909"
"1278","CNAG_06917"
"1279","CNAG_06921"
"1280","CNAG_06924"
"1281","CNAG_06934"
"1282","CNAG_06967"
"1283","CNAG_07000"
"1284","CNAG_07029"
"1285","CNAG_07030"
"1286","CNAG_07076"
"1287","CNAG_07108"
"1288","CNAG_07314"
"1289","CNAG_07318"
"1290","CNAG_07324"
"1291","CNAG_07325"
"1292","CNAG_07329"
"1293","CNAG_07330"
"1294","CNAG_07333"
"1295","CNAG_07339"
"1296","CNAG_07349"
"1297","CNAG_07353"
"1298","CNAG_07358"
"1299","CNAG_07375"
"1300","CNAG_07377"
"1301","CNAG_07401"
"1302","CNAG_07402"
"1303","CNAG_07415"
"1304","CNAG_07419"
"1305","CNAG_07427"
"1306","CNAG_07433"
"1307","CNAG_07434"
"1308","CNAG_07436"
"1309","CNAG_07438"
"1310","CNAG_07440"
"1311","CNAG_07441"
"1312","CNAG_07442"
"1313","CNAG_07443"
"1314","CNAG_07450"
"1315","CNAG_07466"
"1316","CNAG_07470"
"1317","CNAG_07474"
"1318","CNAG_07476"
"1319","CNAG_07477"
"1320","CNAG_07483"
"1321","CNAG_07486"
"1322","CNAG_07498"
"1323","CNAG_07506"
"1324","CNAG_07512"
"1325","CNAG_07514"
"1326","CNAG_07517"
"1327","CNAG_07524"
"1328","CNAG_07526"
"1329","CNAG_07529"
"1330","CNAG_07550"
"1331","CNAG_07554"
"1332","CNAG_07566"
"1333","CNAG_07576"
"1334","CNAG_07590"
"1335","CNAG_07599"
"1336","CNAG_07600"
"1337","CNAG_07605"
"1338","CNAG_07607"
"1339","CNAG_07626"
"1340","CNAG_07627"
"1341","CNAG_07634"
"1342","CNAG_07642"
"1343","CNAG_07645"
"1344","CNAG_07647"
"1345","CNAG_07663"
"1346","CNAG_07665"
"1347","CNAG_07667"
"1348","CNAG_07668"
"1349","CNAG_07669"
"1350","CNAG_07675"
"1351","CNAG_07682"
"1352","CNAG_07691"
"1353","CNAG_07692"
"1354","CNAG_07694"
"1355","CNAG_07695"
"1356","CNAG_07699"
"1357","CNAG_07702"
"1358","CNAG_07703"
"1359","CNAG_07718"
"1360","CNAG_07744"
"1361","CNAG_07747"
"1362","CNAG_07758"
"1363","CNAG_07759"
"1364","CNAG_07766"
"1365","CNAG_07768"
"1366","CNAG_07769"
"1367","CNAG_07770"
"1368","CNAG_07773"
"1369","CNAG_07779"
"1370","CNAG_07781"
"1371","CNAG_07784"
"1372","CNAG_07794"
"1373","CNAG_07799"
"1374","CNAG_07807"
"1375","CNAG_07809"
"1376","CNAG_07812"
"1377","CNAG_07817"
"1378","CNAG_07822"
"1379","CNAG_07824"
"1380","CNAG_07825"
"1381","CNAG_07834"
"1382","CNAG_07869"
"1383","CNAG_07879"
"1384","CNAG_07883"
"1385","CNAG_07901"
"1386","CNAG_07903"
"1387","CNAG_07911"
"1388","CNAG_07914"
"1389","CNAG_07936"
"1390","CNAG_07937"
"1391","CNAG_07938"
"1392","CNAG_07941"
"1393","CNAG_07943"
"1394","CNAG_07956"
"1395","CNAG_07964"
"1396","CNAG_07966"
"1397","CNAG_07970"
"1398","CNAG_07972"
"1399","CNAG_07988"
"1400","CNAG_07993"
"1401","CNAG_08000"
"1402","CNAG_08010"
"1403","CNAG_08012"
"1404","CNAG_08018"
"1405","CNAG_08020"
"1406","CNAG_08021"
"1407","CNAG_08023"
"1408","CNAG_08025"
"1409","CNAG_08028"
